weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Raleigh Police Department,35.789846,-78.650624,I,NC0920100,RALEIGH,Raleigh,North Carolina,488085,651,50,78,63,1.5,1.7,2024-06-18 00:00:00,22,Not Specified,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Relationship Unknown,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Raleigh Police Department,35.789846,-78.650624,I,NC0920100,RALEIGH,Raleigh,North Carolina,488085,651,50,78,63,1.5,1.7,2024-06-18 00:00:00,22,Not Specified,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Relationship Unknown,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,Raleigh Police Department,35.789846,-78.650624,I,NC0920100,RALEIGH,Raleigh,North Carolina,488085,651,50,78,63,1.5,1.7,2024-09-04 00:00:00,7,Not Specified,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Relationship Unknown,Department/Discount Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Investigating Suspicious Persons or Circumstances,Raleigh Police Department,35.789846,-78.650624,I,NC0920100,RALEIGH,Raleigh,North Carolina,488085,651,50,78,63,1.5,1.7,2024-09-06 00:00:00,19,Not Specified,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Responding to Disturbance Call,Raleigh Police Department,35.789846,-78.650624,I,NC0920100,RALEIGH,Raleigh,North Carolina,488085,651,50,78,63,1.5,1.7,2024-09-09 00:00:00,17,Not Specified,None,2024,5,F,32,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,36,36 Years Old,Responding to Disturbance Call,Raleigh Police Department,35.789846,-78.650624,I,NC0920100,RALEIGH,Raleigh,North Carolina,488085,651,50,78,63,1.5,1.7,2024-09-15 00:00:00,15,Not Specified,None,2024,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Liquor Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,98,98 Years Old,Responding to Disturbance Call,Cary Police Department,35.789846,-78.650624,I,NC0920300,CARY,Cary,North Carolina,181793,165,23,33,46,1.1,1.5,2024-03-09 00:00:00,18,Not Hispanic or Latino,Minor Injury,2024,5,F,98,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,Cary Police Department,35.789846,-78.650624,I,NC0920300,CARY,Cary,North Carolina,181793,165,23,33,46,1.1,1.5,2024-06-17 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,38,
Other,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,Cary Police Department,35.789846,-78.650624,I,NC0920300,CARY,Cary,North Carolina,181793,165,23,33,46,1.1,1.5,2024-06-17 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,38,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Investigating Suspicious Persons or Circumstances,Cary Police Department,35.789846,-78.650624,I,NC0920300,CARY,Cary,North Carolina,181793,165,23,33,46,1.1,1.5,2024-07-21 00:00:00,11,Not Specified,None,2024,5,F,40,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Investigating Suspicious Persons or Circumstances,Cary Police Department,35.789846,-78.650624,I,NC0920300,CARY,Cary,North Carolina,181793,165,23,33,46,1.1,1.5,2024-08-25 00:00:00,0,Not Specified,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,18,18 Years Old,Investigating Suspicious Persons or Circumstances,Garner Police Department,35.789846,-78.650624,I,NC0920500,GARNER,Garner,North Carolina,36720,67,5,11,5,2.1,2.4,2024-06-15 00:00:00,1,Not Specified,None,2024,5,F,18,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,Handling Persons with Mental Illness,Garner Police Department,35.789846,-78.650624,I,NC0920500,GARNER,Garner,North Carolina,36720,67,5,11,5,2.1,2.4,2024-08-31 00:00:00,12,Not Specified,None,2024,5,F,22,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,Knightdale Police Department,35.80251,-78.48753,I,NC0920600,KNIGHTDALE,Knightdale,North Carolina,20557,32,1,6,5,1.8,2.1,2024-02-03 00:00:00,22,Not Specified,None,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Zebulon Police Department,35.83458,-78.321434,I,NC0920900,ZEBULON,Zebulon,North Carolina,10356,20,2,4,0,2.3,2.5,2024-11-09 00:00:00,16,Not Specified,Minor Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Zebulon Police Department,35.83458,-78.321434,I,NC0920900,ZEBULON,Zebulon,North Carolina,10356,20,2,4,0,2.3,2.5,2024-11-09 00:00:00,16,Not Specified,Minor Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,41,41 Years Old,All Other,State Capitol Police,35.78535,-78.63985,I,NC0921200,STATE CAPITOL POLICE,State Capitol Police,North Carolina,0,66,27,11,15,0,0,2024-11-04 00:00:00,13,Unknown,Minor Injury,2024,5,F,41,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Traffic Pursuits and Stops,Dickinson Police Department,46.89417,-102.78564,I,ND0450100,DICKINSON,Dickinson,North Dakota,24910,36,3,8,21,1.8,2.7,2024-11-02 00:00:00,12,Unknown,Minor Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Specialty Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,Dickinson Police Department,46.89417,-102.78564,I,ND0450100,DICKINSON,Dickinson,North Dakota,24910,36,3,8,21,1.8,2.7,2024-11-08 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,23,
Other,t,None (no bias),Victim was Otherwise Known,Specialty Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,Dickinson Police Department,46.89417,-102.78564,I,ND0450100,DICKINSON,Dickinson,North Dakota,24910,36,3,8,21,1.8,2.7,2024-11-08 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Bismarck Police Department,46.80085,-100.778694,I,ND0080100,BISMARCK,Bismarck,North Dakota,75546,120,12,13,18,1.8,2.2,2024-01-16 00:00:00,0,Hispanic or Latino,Minor Injury,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,Bismarck Police Department,46.80085,-100.778694,I,ND0080100,BISMARCK,Bismarck,North Dakota,75546,120,12,13,18,1.8,2.2,2024-05-31 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,Bismarck Police Department,46.80085,-100.778694,I,ND0080100,BISMARCK,Bismarck,North Dakota,75546,120,12,13,18,1.8,2.2,2024-05-31 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,Jamestown Police Department,46.903137,-98.70666,I,ND0470100,JAMESTOWN,Jamestown,North Dakota,15651,24,0,4,4,1.8,2.0,2024-02-29 00:00:00,23,Not Hispanic or Latino,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Park/Playground,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",Bismarck Police Department,46.80085,-100.778694,I,ND0080100,BISMARCK,Bismarck,North Dakota,75546,120,12,13,18,1.8,2.2,2024-07-12 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,Bismarck Police Department,46.80085,-100.778694,I,ND0080100,BISMARCK,Bismarck,North Dakota,75546,120,12,13,18,1.8,2.2,2024-12-24 00:00:00,15,Not Hispanic or Latino,Minor Injury,2024,5,F,29,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Bismarck Police Department,46.80085,-100.778694,I,ND0080100,BISMARCK,Bismarck,North Dakota,75546,120,12,13,18,1.8,2.2,2024-12-24 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,27,
Unknown,f,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,Minot Police Department,48.234222,-101.30105,I,ND0510200,MINOT,Minot,North Dakota,47041,58,4,13,27,1.5,2.2,2024-06-08 00:00:00,1,Not Hispanic or Latino,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Lincoln Police Department,46.764328,-100.69424,I,ND0080300,LINCOLN,Lincoln,North Dakota,4479,6,0,0,0,1.3,1.3,2024-03-22 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,"Handling, Transporting, Custody of Prisoners",Cass County Sheriff's Office,46.927003,-97.252375,I,ND0090000,CASS,Cass,North Dakota,26534,89,38,18,34,4.0,6.7,2024-02-02 00:00:00,14,Not Specified,Minor Injury,2024,5,F,36,
Other,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,Minot Police Department,48.234222,-101.30105,I,ND0510200,MINOT,Minot,North Dakota,47041,58,4,13,27,1.5,2.2,2024-12-25 00:00:00,0,Hispanic or Latino,None,2024,5,F,29,
Blunt Object,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-01-25 00:00:00,1,Not Specified,Severe Laceration,2024,5,F,23,
Blunt Object,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-01-25 00:00:00,1,Not Specified,Severe Laceration,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Williston Police Department,48.345867,-103.4874,I,ND0530200,WILLISTON,Williston,North Dakota,27211,58,1,7,16,2.4,3.0,2024-03-29 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,"Handling, Transporting, Custody of Prisoners",Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-03-03 00:00:00,17,Not Specified,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-05-12 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-05-15 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-05-15 00:00:00,19,Not Specified,Minor Injury,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,26,26 Years Old,All Other,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-06-14 00:00:00,16,Not Specified,None,2024,5,F,26,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Attempting Other Arrests,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-06-23 00:00:00,16,Not Hispanic or Latino,None,2024,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Specialty Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Handling Persons with Mental Illness,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-06-25 00:00:00,9,Not Specified,None,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Handling Persons with Mental Illness,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-07-16 00:00:00,4,Not Specified,Minor Injury,2024,5,F,25,35
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Handling Persons with Mental Illness,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-10-12 00:00:00,20,Not Specified,Minor Injury,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Commercial/Office Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-11-27 00:00:00,9,Not Hispanic or Latino,None,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,All Other,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-12-12 00:00:00,18,Not Hispanic or Latino,Minor Injury,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Fargo Police Department,46.927003,-97.252375,I,ND0090200,FARGO,Fargo,North Dakota,135682,154,3,31,24,1.4,1.6,2024-12-14 00:00:00,23,Not Hispanic or Latino,Minor Injury,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",Three Affiliated Tribes,48.210291,-102.364756,I,NDDI01900,THREE AFFILIATED TRIBES,Three Affiliated Tribes,North Dakota,0,28,3,5,10,0,0,2024-02-10 00:00:00,12,Not Hispanic or Latino,None,2024,5,F,35,
Other,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",Three Affiliated Tribes,48.210291,-102.364756,I,NDDI01900,THREE AFFILIATED TRIBES,Three Affiliated Tribes,North Dakota,0,28,3,5,10,0,0,2024-02-10 00:00:00,12,Not Hispanic or Latino,None,2024,5,F,35,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,31,31 Years Old,Responding to Disturbance Call,Three Affiliated Tribes,48.210291,-102.364756,I,NDDI01900,THREE AFFILIATED TRIBES,Three Affiliated Tribes,North Dakota,0,28,3,5,10,0,0,2024-04-22 00:00:00,17,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",West Fargo Police Department,46.872604,-96.88475,I,ND0090300,WEST FARGO,West Fargo,North Dakota,40915,70,1,9,12,1.9,2.2,2024-01-28 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",West Fargo Police Department,46.872604,-96.88475,I,ND0090300,WEST FARGO,West Fargo,North Dakota,40915,70,1,9,12,1.9,2.2,2024-07-24 00:00:00,20,Not Hispanic or Latino,Minor Injury,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,Grand Forks Police Department,47.926003,-97.450851,I,ND0180100,GRAND FORKS,Grand Forks,North Dakota,58848,80,5,12,11,1.6,1.8,2024-01-27 00:00:00,22,Not Specified,None,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Grand Forks Police Department,47.926003,-97.450851,I,ND0180100,GRAND FORKS,Grand Forks,North Dakota,58848,80,5,12,11,1.6,1.8,2024-04-13 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,Grand Forks Police Department,47.926003,-97.450851,I,ND0180100,GRAND FORKS,Grand Forks,North Dakota,58848,80,5,12,11,1.6,1.8,2024-07-07 00:00:00,17,Not Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,Grand Forks Police Department,47.926003,-97.450851,I,ND0180100,GRAND FORKS,Grand Forks,North Dakota,58848,80,5,12,11,1.6,1.8,2024-10-27 00:00:00,0,Not Specified,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",Watford City Police Department,47.742475,-103.403215,I,ND0270100,WATFORD CITY,Watford City,North Dakota,5949,18,0,8,6,4.4,5.4,2024-10-12 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,62,62 Years Old,All Other,McLean County Sheriff's Office,47.653055,-101.421794,I,ND0280000,MCLEAN,McLean,North Dakota,8528,26,7,1,9,3.2,5.0,2024-12-04 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,62,
Motor Vehicle/Vessel,f,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,Morton County Sheriff's Office,46.82736,-100.89153,I,ND0300000,MORTON,Morton,North Dakota,9853,35,2,2,5,3.8,4.5,2024-03-15 00:00:00,20,Not Specified,Minor Injury,2024,5,F,27,
Motor Vehicle/Vessel,f,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Mandan Police Department,46.82736,-100.89153,I,ND0300200,MANDAN,Mandan,North Dakota,24711,37,3,5,4,1.7,2.0,2024-03-15 00:00:00,20,Not Specified,Minor Injury,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,American Indian or Alaska Native,30,21,21 Years Old,Responding to Disturbance Call,Renville County Sheriff's Office,48.712781,-101.658152,I,ND0380000,RENVILLE,Renville,North Dakota,2313,5,0,2,0,3.0,3.0,2024-09-02 00:00:00,10,Not Specified,Possible Internal Injury,2024,5,F,21,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,48,48 Years Old,"Handling, Transporting, Custody of Prisoners",Lincoln Police Department,40.783547,-96.688658,I,NB0550100,LINCOLN,Lincoln,Nebraska,295808,293,55,53,83,1.2,1.6,2024-04-18 00:00:00,14,Not Hispanic or Latino,Minor Injury,2024,5,F,48,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",Lincoln Police Department,40.783547,-96.688658,I,NB0550100,LINCOLN,Lincoln,Nebraska,295808,293,55,53,83,1.2,1.6,2024-05-10 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Criminal Sexual Contact,Person,f,t,02,Sex Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,West Point Police Department,41.915865,-96.788517,I,NB0200100,WEST POINT,West Point,Nebraska,3444,7,0,1,1,2.3,2.6,2024-07-31 00:00:00,22,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,West Point Police Department,41.915865,-96.788517,I,NB0200100,WEST POINT,West Point,Nebraska,3444,7,0,1,1,2.3,2.6,2024-07-31 00:00:00,22,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,"Handling, Transporting, Custody of Prisoners",Lincoln Police Department,40.783547,-96.688658,I,NB0550100,LINCOLN,Lincoln,Nebraska,295808,293,55,53,83,1.2,1.6,2024-06-03 00:00:00,18,Not Hispanic or Latino,Minor Injury,2024,5,F,42,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,Lincoln Police Department,40.783547,-96.688658,I,NB0550100,LINCOLN,Lincoln,Nebraska,295808,293,55,53,83,1.2,1.6,2024-07-13 00:00:00,14,Not Hispanic or Latino,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,46,46 Years Old,"Handling, Transporting, Custody of Prisoners",Dawson County Sheriff's Office,40.867378,-99.815154,I,NB0240000,DAWSON,Dawson,Nebraska,6153,,,,,,,2024-03-03 00:00:00,7,Hispanic or Latino,Possible Internal Injury,2024,5,F,46,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",Dawson County Sheriff's Office,40.867378,-99.815154,I,NB0240000,DAWSON,Dawson,Nebraska,6153,,,,,,,2024-03-03 00:00:00,7,Not Hispanic or Latino,Possible Internal Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",Dawson County Sheriff's Office,40.867378,-99.815154,I,NB0240000,DAWSON,Dawson,Nebraska,6153,,,,,,,2024-03-03 00:00:00,7,Hispanic or Latino,Possible Internal Injury,2024,5,F,26,
