geo_id,geo_name,year,component,value,note
state:MI,Michigan,2023,firearm_share,0.5581656414,z-score within 2023; raw=0.0752696 (proportion)
state:MI,Michigan,2023,fem_poverty_rate,0.4445940741,z-score within 2023; raw=0.146 (proportion)
state:MI,Michigan,2023,unemployment_rate,0.7241161826,z-score within 2023; raw=0.045 (proportion)
state:MI,Michigan,2023,gun_deaths_per_100k,-0.122847178,z-score within 2023; raw=15.1 (per 100k population)
state:MI,Michigan,2024,dv_rate,0.5935029416,z-score within 2024; raw=816.399 (per 100k female population)
state:MI,Michigan,2024,sexual_assault_rate,0.295865303,z-score within 2024; raw=62.5388 (per 100k female population)
state:MI,Michigan,2024,firearm_share,0.4513623348,z-score within 2024; raw=0.0684803 (proportion)
state:MI,Michigan,2024,fem_poverty_rate,0.5529640089,z-score within 2024; raw=0.146 (proportion)
state:MI,Michigan,2024,unemployment_rate,0.2636975992,z-score within 2024; raw=0.045 (proportion)
state:MI,Michigan,2024,gun_deaths_per_100k,-0.2156895593,z-score within 2024; raw=13.9 (per 100k population)
state:MN,Minnesota,2021,dv_rate,-0.7061614529,z-score within 2021; raw=402.032 (per 100k female population)
state:MN,Minnesota,2021,sexual_assault_rate,0.6777817841,z-score within 2021; raw=104.725 (per 100k female population)
state:MN,Minnesota,2021,firearm_share,0.6151528929,z-score within 2021; raw=0.0815148 (proportion)
state:MN,Minnesota,2021,fem_poverty_rate,-1.232000037,z-score within 2021; raw=0.102 (proportion)
state:MN,Minnesota,2021,unemployment_rate,-0.4818402895,z-score within 2021; raw=0.049 (proportion)
state:MN,Minnesota,2021,gun_deaths_per_100k,-1.020825203,z-score within 2021; raw=8.9 (per 100k population)
state:MN,Minnesota,2022,dv_rate,-0.9920284843,z-score within 2022; raw=373.671 (per 100k female population)
state:MN,Minnesota,2022,sexual_assault_rate,0.4885475053,z-score within 2022; raw=100.483 (per 100k female population)
state:MN,Minnesota,2022,firearm_share,0.5340255258,z-score within 2022; raw=0.0781456 (proportion)
state:MN,Minnesota,2022,fem_poverty_rate,-1.070583988,z-score within 2022; raw=0.105 (proportion)
state:MN,Minnesota,2022,unemployment_rate,-0.9333205627,z-score within 2022; raw=0.032 (proportion)
state:MN,Minnesota,2022,gun_deaths_per_100k,-0.940935479,z-score within 2022; raw=10 (per 100k population)
state:MN,Minnesota,2023,dv_rate,-1.10660772,z-score within 2023; raw=375.655 (per 100k female population)
state:MN,Minnesota,2023,sexual_assault_rate,0.04970094816,z-score within 2023; raw=56.3013 (per 100k female population)
state:MN,Minnesota,2023,firearm_share,0.7055450922,z-score within 2023; raw=0.0800088 (proportion)
state:MN,Minnesota,2023,fem_poverty_rate,-1.139007675,z-score within 2023; raw=0.102 (proportion)
state:MN,Minnesota,2023,unemployment_rate,-1.247232144,z-score within 2023; raw=0.03 (proportion)
state:MN,Minnesota,2023,gun_deaths_per_100k,-0.9866163987,z-score within 2023; raw=9.7 (per 100k population)
state:MN,Minnesota,2024,dv_rate,-1.081106487,z-score within 2024; raw=399.676 (per 100k female population)
state:MN,Minnesota,2024,sexual_assault_rate,0.1779314802,z-score within 2024; raw=59.9779 (per 100k female population)
state:MN,Minnesota,2024,firearm_share,0.4954682892,z-score within 2024; raw=0.0698027 (proportion)
state:MN,Minnesota,2024,fem_poverty_rate,-1.093018352,z-score within 2024; raw=0.101 (proportion)
state:MN,Minnesota,2024,unemployment_rate,-0.5901803411,z-score within 2024; raw=0.037 (proportion)
state:MN,Minnesota,2024,gun_deaths_per_100k,-1.037677209,z-score within 2024; raw=8.9 (per 100k population)
state:MS,Mississippi,2021,dv_rate,-0.4979145704,z-score within 2021; raw=470.23 (per 100k female population)
state:MS,Mississippi,2021,sexual_assault_rate,-1.17632176,z-score within 2021; raw=32.0399 (per 100k female population)
state:MS,Mississippi,2021,firearm_share,-0.1166449985,z-score within 2021; raw=0.0554329 (proportion)
state:MS,Mississippi,2021,fem_poverty_rate,2.537228474,z-score within 2021; raw=0.211 (proportion)
state:MS,Mississippi,2021,unemployment_rate,0.4396792642,z-score within 2021; raw=0.064 (proportion)
state:MS,Mississippi,2021,gun_deaths_per_100k,2.20610941,z-score within 2021; raw=28.6 (per 100k population)
state:MS,Mississippi,2022,dv_rate,-0.8202512791,z-score within 2022; raw=422.631 (per 100k female population)
state:MS,Mississippi,2022,sexual_assault_rate,-1.423139377,z-score within 2022; raw=26.3562 (per 100k female population)
state:MS,Mississippi,2022,firearm_share,0.08100124158,z-score within 2022; raw=0.063539 (proportion)
state:MS,Mississippi,2022,fem_poverty_rate,2.524753589,z-score within 2022; raw=0.207 (proportion)
state:MS,Mississippi,2022,unemployment_rate,1.125684343,z-score within 2022; raw=0.049 (proportion)
state:MS,Mississippi,2022,gun_deaths_per_100k,2.594969859,z-score within 2022; raw=33.9 (per 100k population)
state:MS,Mississippi,2023,dv_rate,-1.226867781,z-score within 2023; raw=343.632 (per 100k female population)
state:MS,Mississippi,2023,sexual_assault_rate,-1.481047066,z-score within 2023; raw=23.37 (per 100k female population)
state:MS,Mississippi,2023,firearm_share,-0.3286641281,z-score within 2023; raw=0.0467523 (proportion)
state:MS,Mississippi,2023,fem_poverty_rate,2.244141517,z-score within 2023; raw=0.196 (proportion)
state:MS,Mississippi,2023,unemployment_rate,1.118385848,z-score within 2023; raw=0.048 (proportion)
state:MS,Mississippi,2023,gun_deaths_per_100k,2.212528863,z-score within 2023; raw=29.7 (per 100k population)
state:MS,Mississippi,2024,dv_rate,-1.248193514,z-score within 2024; raw=358.097 (per 100k female population)
state:MS,Mississippi,2024,sexual_assault_rate,-1.629775616,z-score within 2024; raw=20.724 (per 100k female population)
state:MS,Mississippi,2024,firearm_share,0.02585491541,z-score within 2024; raw=0.0557222 (proportion)
state:MS,Mississippi,2024,fem_poverty_rate,2.491565457,z-score within 2024; raw=0.199 (proportion)
state:MS,Mississippi,2024,unemployment_rate,0.3704323418,z-score within 2024; raw=0.046 (proportion)
state:MS,Mississippi,2024,gun_deaths_per_100k,2.332472155,z-score within 2024; raw=29.4 (per 100k population)
state:MO,Missouri,2021,dv_rate,0.7639281387,z-score within 2021; raw=883.468 (per 100k female population)
state:MO,Missouri,2021,sexual_assault_rate,0.3473747722,z-score within 2021; raw=91.7719 (per 100k female population)
state:MO,Missouri,2021,firearm_share,1.160579225,z-score within 2021; raw=0.100954 (proportion)
state:MO,Missouri,2021,fem_poverty_rate,0.04746285227,z-score within 2021; raw=0.139 (proportion)
state:MO,Missouri,2021,unemployment_rate,-0.6661442002,z-score within 2021; raw=0.046 (proportion)
state:MO,Missouri,2021,gun_deaths_per_100k,1.436231608,z-score within 2021; raw=23.9 (per 100k population)
state:MO,Missouri,2022,dv_rate,0.7181538114,z-score within 2022; raw=861.109 (per 100k female population)
state:MO,Missouri,2022,sexual_assault_rate,0.07001546214,z-score within 2022; raw=84.2539 (per 100k female population)
state:MO,Missouri,2022,firearm_share,1.301037491,z-score within 2022; raw=0.102876 (proportion)
state:MO,Missouri,2022,fem_poverty_rate,0.2688555013,z-score within 2022; raw=0.143 (proportion)
state:MO,Missouri,2022,unemployment_rate,-0.3277308846,z-score within 2022; raw=0.037 (proportion)
state:MO,Missouri,2022,gun_deaths_per_100k,1.011949477,z-score within 2022; raw=23.2 (per 100k population)
state:MO,Missouri,2023,dv_rate,0.7559742002,z-score within 2023; raw=871.631 (per 100k female population)
state:MO,Missouri,2023,sexual_assault_rate,0.8388584602,z-score within 2023; raw=73.2785 (per 100k female population)
state:MO,Missouri,2023,firearm_share,1.320848204,z-score within 2023; raw=0.0997948 (proportion)
state:MO,Missouri,2023,fem_poverty_rate,-0.1312611076,z-score within 2023; raw=0.13 (proportion)
state:MO,Missouri,2023,unemployment_rate,-0.7215392567,z-score within 2023; raw=0.034 (proportion)
state:MO,Missouri,2023,gun_deaths_per_100k,1.364755369,z-score within 2023; raw=24.4 (per 100k population)
state:MO,Missouri,2024,dv_rate,0.8312308928,z-score within 2024; raw=875.557 (per 100k female population)
state:MO,Missouri,2024,sexual_assault_rate,0.7900170592,z-score within 2024; raw=73.2692 (per 100k female population)
state:MO,Missouri,2024,firearm_share,1.421195818,z-score within 2024; raw=0.0975591 (proportion)
state:MO,Missouri,2024,fem_poverty_rate,0.1140353793,z-score within 2024; raw=0.134 (proportion)
state:MO,Missouri,2024,unemployment_rate,-1.017119311,z-score within 2024; raw=0.033 (proportion)
state:MO,Missouri,2024,gun_deaths_per_100k,1.017291915,z-score within 2024; raw=21.4 (per 100k population)
state:MT,Montana,2021,dv_rate,0.818214931,z-score within 2021; raw=901.246 (per 100k female population)
state:MT,Montana,2021,sexual_assault_rate,1.71440514,z-score within 2021; raw=145.362 (per 100k female population)
state:MT,Montana,2021,firearm_share,-0.1936427672,z-score within 2021; raw=0.0526886 (proportion)
state:MT,Montana,2021,fem_poverty_rate,-0.4020781628,z-score within 2021; raw=0.126 (proportion)
state:MT,Montana,2021,unemployment_rate,-1.034752022,z-score within 2021; raw=0.04 (proportion)
state:MT,Montana,2021,gun_deaths_per_100k,0.9448202461,z-score within 2021; raw=20.9 (per 100k population)
state:MT,Montana,2022,dv_rate,0.4397905968,z-score within 2022; raw=781.77 (per 100k female population)
state:MT,Montana,2022,sexual_assault_rate,1.0953351,z-score within 2022; raw=124.011 (per 100k female population)
state:MT,Montana,2022,firearm_share,-0.1296141579,z-score within 2022; raw=0.0567482 (proportion)
state:MT,Montana,2022,fem_poverty_rate,-0.2246222054,z-score within 2022; raw=0.129 (proportion)
state:MT,Montana,2022,unemployment_rate,-1.175556434,z-score within 2022; raw=0.03 (proportion)
state:MT,Montana,2022,gun_deaths_per_100k,1.293046554,z-score within 2022; raw=25.1 (per 100k population)
state:MT,Montana,2023,dv_rate,0.386865924,z-score within 2023; raw=773.344 (per 100k female population)
state:MT,Montana,2023,sexual_assault_rate,0.956490935,z-score within 2023; raw=75.8092 (per 100k female population)
state:MT,Montana,2023,firearm_share,0.1013287005,z-score within 2023; raw=0.0605793 (proportion)
state:MT,Montana,2023,fem_poverty_rate,-0.09527015873,z-score within 2023; raw=0.131 (proportion)
state:MT,Montana,2023,unemployment_rate,-1.641501809,z-score within 2023; raw=0.027 (proportion)
state:MT,Montana,2023,gun_deaths_per_100k,1.380751095,z-score within 2023; raw=24.5 (per 100k population)
state:MT,Montana,2024,dv_rate,0.2256384953,z-score within 2024; raw=724.857 (per 100k female population)
state:MT,Montana,2024,sexual_assault_rate,1.018763568,z-score within 2024; raw=78.2364 (per 100k female population)
state:MT,Montana,2024,firearm_share,-0.1401745769,z-score within 2024; raw=0.050744 (proportion)
state:MT,Montana,2024,fem_poverty_rate,-0.8003992658,z-score within 2024; raw=0.109 (proportion)
state:MT,Montana,2024,unemployment_rate,-1.337323539,z-score within 2024; raw=0.03 (proportion)
state:MT,Montana,2024,gun_deaths_per_100k,1.033731668,z-score within 2024; raw=21.5 (per 100k population)
state:NE,Nebraska,2021,dv_rate,-0.5028365376,z-score within 2021; raw=468.618 (per 100k female population)
state:NE,Nebraska,2021,sexual_assault_rate,0.1237527841,z-score within 2021; raw=83.0055 (per 100k female population)
state:NE,Nebraska,2021,firearm_share,-1.249676499,z-score within 2021; raw=0.0150506 (proportion)
state:NE,Nebraska,2021,fem_poverty_rate,-0.6095586313,z-score within 2021; raw=0.12 (proportion)
state:NE,Nebraska,2021,unemployment_rate,-1.833402301,z-score within 2021; raw=0.027 (proportion)
state:NE,Nebraska,2021,gun_deaths_per_100k,-0.8242606585,z-score within 2021; raw=10.1 (per 100k population)
state:NE,Nebraska,2022,dv_rate,-0.5921334465,z-score within 2022; raw=487.65 (per 100k female population)
state:NE,Nebraska,2022,sexual_assault_rate,0.09316550912,z-score within 2022; raw=85.1515 (per 100k female population)
state:NE,Nebraska,2022,firearm_share,-1.334131589,z-score within 2022; raw=0.0179116 (proportion)
state:NE,Nebraska,2022,fem_poverty_rate,-0.3303674283,z-score within 2022; raw=0.126 (proportion)
state:NE,Nebraska,2022,unemployment_rate,-2.023381983,z-score within 2022; raw=0.023 (proportion)
state:NE,Nebraska,2022,gun_deaths_per_100k,-0.8965517299,z-score within 2022; raw=10.3 (per 100k population)
state:NE,Nebraska,2023,dv_rate,-0.6595647613,z-score within 2023; raw=494.696 (per 100k female population)
state:NE,Nebraska,2023,sexual_assault_rate,0.5478957525,z-score within 2023; raw=67.019 (per 100k female population)
state:NE,Nebraska,2023,firearm_share,-0.7990665168,z-score within 2023; raw=0.0316257 (proportion)
state:NE,Nebraska,2023,fem_poverty_rate,-0.8150891358,z-score within 2023; raw=0.111 (proportion)
state:NE,Nebraska,2023,unemployment_rate,-1.641501809,z-score within 2023; raw=0.027 (proportion)
state:NE,Nebraska,2023,gun_deaths_per_100k,-0.5707275147,z-score within 2023; raw=12.3 (per 100k population)
state:NE,Nebraska,2024,dv_rate,-0.4301324028,z-score within 2024; raw=561.67 (per 100k female population)
state:NE,Nebraska,2024,sexual_assault_rate,0.6054447953,z-score within 2024; raw=69.2613 (per 100k female population)
state:NE,Nebraska,2024,firearm_share,-0.6834115693,z-score within 2024; raw=0.034456 (proportion)
state:NE,Nebraska,2024,fem_poverty_rate,-0.2517384788,z-score within 2024; raw=0.124 (proportion)
state:NE,Nebraska,2024,unemployment_rate,-0.9103845688,z-score within 2024; raw=0.034 (proportion)
state:NE,Nebraska,2024,gun_deaths_per_100k,-0.7582014081,z-score within 2024; raw=10.6 (per 100k population)
state:NV,Nevada,2021,dv_rate,3.252745356,z-score within 2021; raw=1698.52 (per 100k female population)
state:NV,Nevada,2021,sexual_assault_rate,1.309740308,z-score within 2021; raw=129.499 (per 100k female population)
state:NV,Nevada,2021,firearm_share,-0.4304594464,z-score within 2021; raw=0.0442482 (proportion)
state:NV,Nevada,2021,fem_poverty_rate,0.4278437112,z-score within 2021; raw=0.15 (proportion)
state:NV,Nevada,2021,unemployment_rate,2.467022282,z-score within 2021; raw=0.097 (proportion)
state:NV,Nevada,2021,gun_deaths_per_100k,0.305985475,z-score within 2021; raw=17 (per 100k population)
state:NV,Nevada,2022,dv_rate,3.20764721,z-score within 2022; raw=1570.67 (per 100k female population)
state:NV,Nevada,2022,sexual_assault_rate,1.453827404,z-score within 2022; raw=137.912 (per 100k female population)
state:NV,Nevada,2022,firearm_share,-0.246892093,z-score within 2022; raw=0.0529669 (proportion)
state:NV,Nevada,2022,fem_poverty_rate,0.1278618708,z-score within 2022; raw=0.139 (proportion)
state:NV,Nevada,2022,unemployment_rate,1.852391957,z-score within 2022; raw=0.055 (proportion)
state:NV,Nevada,2022,gun_deaths_per_100k,0.5089336553,z-score within 2022; raw=19.8 (per 100k population)
state:NV,Nevada,2023,dv_rate,3.04144692,z-score within 2023; raw=1480.22 (per 100k female population)
state:NV,Nevada,2023,sexual_assault_rate,0.6720944492,z-score within 2023; raw=69.6909 (per 100k female population)
state:NV,Nevada,2023,firearm_share,-0.2223251345,z-score within 2023; raw=0.0501717 (proportion)
state:NV,Nevada,2023,fem_poverty_rate,-0.2032430053,z-score within 2023; raw=0.128 (proportion)
state:NV,Nevada,2023,unemployment_rate,0.8555394044,z-score within 2023; raw=0.046 (proportion)
state:NV,Nevada,2023,gun_deaths_per_100k,0.5489733269,z-score within 2023; raw=19.3 (per 100k population)
state:NV,Nevada,2024,dv_rate,3.005925897,z-score within 2024; raw=1416.73 (per 100k female population)
state:NV,Nevada,2024,sexual_assault_rate,0.8677022125,z-score within 2024; raw=74.9562 (per 100k female population)
state:NV,Nevada,2024,firearm_share,-0.2243794771,z-score within 2024; raw=0.0482193 (proportion)
state:NV,Nevada,2024,fem_poverty_rate,-0.06885154975,z-score within 2024; raw=0.129 (proportion)
state:NV,Nevada,2024,unemployment_rate,2.184922965,z-score within 2024; raw=0.063 (proportion)
state:NV,Nevada,2024,gun_deaths_per_100k,0.5240993255,z-score within 2024; raw=18.4 (per 100k population)
state:NH,New Hampshire,2021,dv_rate,-0.4724778268,z-score within 2021; raw=478.56 (per 100k female population)
state:NH,New Hampshire,2021,sexual_assault_rate,0.6734191091,z-score within 2021; raw=104.554 (per 100k female population)
state:NH,New Hampshire,2021,firearm_share,-1.284255612,z-score within 2021; raw=0.0138182 (proportion)
state:NH,New Hampshire,2021,fem_poverty_rate,-1.819861364,z-score within 2021; raw=0.085 (proportion)
state:NH,New Hampshire,2021,unemployment_rate,-1.280490569,z-score within 2021; raw=0.036 (proportion)
state:NH,New Hampshire,2021,gun_deaths_per_100k,-1.020825203,z-score within 2021; raw=8.9 (per 100k population)
state:NH,New Hampshire,2022,dv_rate,-0.5666294835,z-score within 2022; raw=494.919 (per 100k female population)
state:NH,New Hampshire,2022,sexual_assault_rate,0.2170068639,z-score within 2022; raw=89.9535 (per 100k female population)
state:NH,New Hampshire,2022,firearm_share,-1.248007994,z-score within 2022; raw=0.0206884 (proportion)
state:NH,New Hampshire,2022,fem_poverty_rate,-1.881297364,z-score within 2022; raw=0.082 (proportion)
state:NH,New Hampshire,2022,unemployment_rate,-1.781146112,z-score within 2022; raw=0.025 (proportion)
state:NH,New Hampshire,2022,gun_deaths_per_100k,-1.19244339,z-score within 2022; raw=8.3 (per 100k population)
state:NH,New Hampshire,2023,dv_rate,-0.8526125653,z-score within 2023; raw=443.29 (per 100k female population)
state:NH,New Hampshire,2023,sexual_assault_rate,-0.4786900352,z-score within 2023; raw=44.9339 (per 100k female population)
state:NH,New Hampshire,2023,firearm_share,-1.311105528,z-score within 2023; raw=0.0151603 (proportion)
state:NH,New Hampshire,2023,fem_poverty_rate,-1.858826653,z-score within 2023; raw=0.082 (proportion)
state:NH,New Hampshire,2023,unemployment_rate,-1.772925031,z-score within 2023; raw=0.026 (proportion)
state:NH,New Hampshire,2023,gun_deaths_per_100k,-0.8906420408,z-score within 2023; raw=10.3 (per 100k population)
state:NH,New Hampshire,2024,dv_rate,-0.7689025602,z-score within 2024; raw=477.368 (per 100k female population)
state:NH,New Hampshire,2024,sexual_assault_rate,-0.6022206399,z-score within 2024; raw=43.0371 (per 100k female population)
state:NH,New Hampshire,2024,firearm_share,-1.339195027,z-score within 2024; raw=0.0147934 (proportion)
state:NH,New Hampshire,2024,fem_poverty_rate,-1.824566068,z-score within 2024; raw=0.081 (proportion)
state:NH,New Hampshire,2024,unemployment_rate,-1.550793024,z-score within 2024; raw=0.028 (proportion)
state:NH,New Hampshire,2024,gun_deaths_per_100k,-0.9225989381,z-score within 2024; raw=9.6 (per 100k population)
state:NJ,New Jersey,2021,dv_rate,-1.516838258,z-score within 2021; raw=136.545 (per 100k female population)
state:NJ,New Jersey,2021,sexual_assault_rate,-1.645106417,z-score within 2021; raw=13.6626 (per 100k female population)
state:NJ,New Jersey,2021,firearm_share,-1.055997415,z-score within 2021; raw=0.0219535 (proportion)
state:NJ,New Jersey,2021,fem_poverty_rate,-0.8516191779,z-score within 2021; raw=0.113 (proportion)
state:NJ,New Jersey,2021,unemployment_rate,1.484068092,z-score within 2021; raw=0.081 (proportion)
state:NJ,New Jersey,2021,gun_deaths_per_100k,-1.659659975,z-score within 2021; raw=5 (per 100k population)
state:NJ,New Jersey,2022,dv_rate,-1.306978064,z-score within 2022; raw=283.904 (per 100k female population)
state:NJ,New Jersey,2022,sexual_assault_rate,-1.334943613,z-score within 2022; raw=29.776 (per 100k female population)
state:NJ,New Jersey,2022,firearm_share,-1.211367148,z-score within 2022; raw=0.0218698 (proportion)
state:NJ,New Jersey,2022,fem_poverty_rate,-1.035335581,z-score within 2022; raw=0.106 (proportion)
state:NJ,New Jersey,2022,unemployment_rate,1.246802278,z-score within 2022; raw=0.05 (proportion)
state:NJ,New Jersey,2022,gun_deaths_per_100k,-1.651075463,z-score within 2022; raw=5.2 (per 100k population)
state:NJ,New Jersey,2023,dv_rate,-1.23731009,z-score within 2023; raw=340.851 (per 100k female population)
state:NJ,New Jersey,2023,sexual_assault_rate,-1.725894955,z-score within 2023; raw=18.1026 (per 100k female population)
state:NJ,New Jersey,2023,firearm_share,-1.250103032,z-score within 2023; raw=0.017122 (proportion)
state:NJ,New Jersey,2023,fem_poverty_rate,-0.9230619824,z-score within 2023; raw=0.108 (proportion)
state:NJ,New Jersey,2023,unemployment_rate,0.9869626262,z-score within 2023; raw=0.047 (proportion)
state:NJ,New Jersey,2023,gun_deaths_per_100k,-1.738415535,z-score within 2023; raw=5 (per 100k population)
state:NJ,New Jersey,2024,dv_rate,-1.233625499,z-score within 2024; raw=361.722 (per 100k female population)
state:NJ,New Jersey,2024,sexual_assault_rate,-1.6013749,z-score within 2024; raw=21.3407 (per 100k female population)
state:NJ,New Jersey,2024,firearm_share,-1.287456529,z-score within 2024; raw=0.0163447 (proportion)
state:NJ,New Jersey,2024,fem_poverty_rate,-1.093018352,z-score within 2024; raw=0.101 (proportion)
state:NJ,New Jersey,2024,unemployment_rate,1.224310282,z-score within 2024; raw=0.054 (proportion)
state:NJ,New Jersey,2024,gun_deaths_per_100k,-1.744586588,z-score within 2024; raw=4.6 (per 100k population)
state:NM,New Mexico,2021,dv_rate,0.7409490639,z-score within 2021; raw=875.943 (per 100k female population)
state:NM,New Mexico,2021,sexual_assault_rate,0.07899012534,z-score within 2021; raw=81.2507 (per 100k female population)
state:NM,New Mexico,2021,firearm_share,1.572065767,z-score within 2021; raw=0.11562 (proportion)
state:NM,New Mexico,2021,fem_poverty_rate,2.087687459,z-score within 2021; raw=0.198 (proportion)
state:NM,New Mexico,2021,unemployment_rate,1.299764181,z-score within 2021; raw=0.078 (proportion)
state:NM,New Mexico,2021,gun_deaths_per_100k,1.239667064,z-score within 2021; raw=22.7 (per 100k population)
state:NM,New Mexico,2022,dv_rate,1.701521142,z-score within 2022; raw=1141.39 (per 100k female population)
state:NM,New Mexico,2022,sexual_assault_rate,0.5377284927,z-score within 2022; raw=102.39 (per 100k female population)
state:NM,New Mexico,2022,firearm_share,1.3083707,z-score within 2022; raw=0.103112 (proportion)
state:NM,New Mexico,2022,fem_poverty_rate,1.996027475,z-score within 2022; raw=0.192 (proportion)
state:NM,New Mexico,2022,unemployment_rate,1.004566407,z-score within 2022; raw=0.048 (proportion)
state:NM,New Mexico,2022,gun_deaths_per_100k,1.692500295,z-score within 2022; raw=27.8 (per 100k population)
state:NM,New Mexico,2023,dv_rate,2.024748309,z-score within 2023; raw=1209.49 (per 100k female population)
state:NM,New Mexico,2023,sexual_assault_rate,1.213709456,z-score within 2023; raw=81.3428 (per 100k female population)
state:NM,New Mexico,2023,firearm_share,1.639879865,z-score within 2023; raw=0.110054 (proportion)
state:NM,New Mexico,2023,fem_poverty_rate,2.100177721,z-score within 2023; raw=0.192 (proportion)
state:NM,New Mexico,2023,unemployment_rate,1.118385848,z-score within 2023; raw=0.048 (proportion)
state:NM,New Mexico,2023,gun_deaths_per_100k,1.860622884,z-score within 2023; raw=27.5 (per 100k population)
state:NM,New Mexico,2024,dv_rate,2.348201815,z-score within 2024; raw=1253.05 (per 100k female population)
state:NM,New Mexico,2024,sexual_assault_rate,1.391041242,z-score within 2024; raw=86.3203 (per 100k female population)
state:NM,New Mexico,2024,firearm_share,1.213724658,z-score within 2024; raw=0.0913384 (proportion)
state:NM,New Mexico,2024,fem_poverty_rate,1.394243882,z-score within 2024; raw=0.169 (proportion)
state:NM,New Mexico,2024,unemployment_rate,1.11757554,z-score within 2024; raw=0.053 (proportion)
state:NM,New Mexico,2024,gun_deaths_per_100k,1.658442282,z-score within 2024; raw=25.3 (per 100k population)
state:NY,New York,2021,dv_rate,-1.636022814,z-score within 2021; raw=97.5139 (per 100k female population)
state:NY,New York,2021,sexual_assault_rate,-1.756363121,z-score within 2021; raw=9.3011 (per 100k female population)
state:NY,New York,2021,firearm_share,-0.7435602864,z-score within 2021; raw=0.0330891 (proportion)
state:NY,New York,2021,fem_poverty_rate,0.3932636331,z-score within 2021; raw=0.149 (proportion)
state:NY,New York,2021,unemployment_rate,1.852675913,z-score within 2021; raw=0.087 (proportion)
state:NY,New York,2021,gun_deaths_per_100k,-1.610518838,z-score within 2021; raw=5.3 (per 100k population)
state:NY,New York,2022,dv_rate,-1.728376451,z-score within 2022; raw=163.797 (per 100k female population)
state:NY,New York,2022,sexual_assault_rate,-1.786831731,z-score within 2022; raw=12.2539 (per 100k female population)
state:NY,New York,2022,firearm_share,-0.6994450029,z-score within 2022; raw=0.0383755 (proportion)
state:NY,New York,2022,fem_poverty_rate,0.5860911699,z-score within 2022; raw=0.152 (proportion)
state:NY,New York,2022,unemployment_rate,1.367920214,z-score within 2022; raw=0.051 (proportion)
state:NY,New York,2022,gun_deaths_per_100k,-1.621486297,z-score within 2022; raw=5.4 (per 100k population)
state:NY,New York,2023,dv_rate,-0.4476307923,z-score within 2023; raw=551.13 (per 100k female population)
state:NY,New York,2023,sexual_assault_rate,-1.391041717,z-score within 2023; raw=25.3063 (per 100k female population)
state:NY,New York,2023,firearm_share,-0.9883863266,z-score within 2023; raw=0.0255379 (proportion)
state:NY,New York,2023,fem_poverty_rate,0.7325216649,z-score within 2023; raw=0.154 (proportion)
state:NY,New York,2023,unemployment_rate,1.381232291,z-score within 2023; raw=0.05 (proportion)
state:NY,New York,2023,gun_deaths_per_100k,-1.690428356,z-score within 2023; raw=5.3 (per 100k population)
state:NY,New York,2024,dv_rate,-0.5055324355,z-score within 2024; raw=542.907 (per 100k female population)
state:NY,New York,2024,sexual_assault_rate,-1.49162776,z-score within 2024; raw=23.7238 (per 100k female population)
state:NY,New York,2024,firearm_share,-1.081654291,z-score within 2024; raw=0.0225154 (proportion)
state:NY,New York,2024,fem_poverty_rate,0.6626961663,z-score within 2024; raw=0.149 (proportion)
state:NY,New York,2024,unemployment_rate,1.11757554,z-score within 2024; raw=0.053 (proportion)
state:NY,New York,2024,gun_deaths_per_100k,-1.728146835,z-score within 2024; raw=4.7 (per 100k population)
state:NC,North Carolina,2021,dv_rate,0.5898496146,z-score within 2021; raw=826.459 (per 100k female population)
state:NC,North Carolina,2021,sexual_assault_rate,-0.3668705253,z-score within 2021; raw=63.772 (per 100k female population)
state:NC,North Carolina,2021,firearm_share,1.755816233,z-score within 2021; raw=0.122169 (proportion)
state:NC,North Carolina,2021,fem_poverty_rate,0.2895233989,z-score within 2021; raw=0.146 (proportion)
state:NC,North Carolina,2021,unemployment_rate,0.0710714427,z-score within 2021; raw=0.058 (proportion)
state:NC,North Carolina,2021,gun_deaths_per_100k,0.1421816875,z-score within 2021; raw=16 (per 100k population)
state:NC,North Carolina,2022,dv_rate,0.473835637,z-score within 2022; raw=791.473 (per 100k female population)
state:NC,North Carolina,2022,sexual_assault_rate,-0.4473512716,z-score within 2022; raw=64.1928 (per 100k female population)
state:NC,North Carolina,2022,firearm_share,1.957971224,z-score within 2022; raw=0.124057 (proportion)
state:NC,North Carolina,2022,fem_poverty_rate,0.1631102784,z-score within 2022; raw=0.14 (proportion)
state:NC,North Carolina,2022,unemployment_rate,-0.206612949,z-score within 2022; raw=0.038 (proportion)
state:NC,North Carolina,2022,gun_deaths_per_100k,0.1390690802,z-score within 2022; raw=17.3 (per 100k population)
state:NC,North Carolina,2023,dv_rate,0.3131901435,z-score within 2023; raw=753.725 (per 100k female population)
state:NC,North Carolina,2023,sexual_assault_rate,-0.7158247599,z-score within 2023; raw=39.8324 (per 100k female population)
state:NC,North Carolina,2023,firearm_share,1.973493004,z-score within 2023; raw=0.120782 (proportion)
state:NC,North Carolina,2023,fem_poverty_rate,0.228648381,z-score within 2023; raw=0.14 (proportion)
state:NC,North Carolina,2023,unemployment_rate,0.06700007384,z-score within 2023; raw=0.04 (proportion)
state:NC,North Carolina,2023,gun_deaths_per_100k,0.1970673481,z-score within 2023; raw=17.1 (per 100k population)
state:NC,North Carolina,2024,dv_rate,0.2303904577,z-score within 2024; raw=726.04 (per 100k female population)
