data_year,weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,sex_code,age_range_low_num,age_range_high_num,
2023,Other,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,47,47 Years Old,Attempting Other Arrests,I,YUMA,Yuma,Arizona,99610,122,37,16,78,1.4,2.5,5/18/23 0:00,6,Hispanic or Latino,Minor Injury,5,F,47,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,GLENDALE,Glendale,California,185923,199,33,29,66,1.2,1.8,6/29/23 0:00,2,Hispanic or Latino,Minor Injury,5,F,30,
2023,None,f,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,I,CLOVIS,Clovis,California,126552,95,18,17,48,0.9,1.4,9/4/23 0:00,21,Not Hispanic or Latino,None,5,F,31,
2023,Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,25,25 Years Old,Traffic Pursuits and Stops,I,MADERA,Madera,California,75370,151,6,39,50,2.5,3.3,10/6/23 0:00,18,Not Specified,Other Major Injury,5,F,25,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Convenience Store,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,21,21 Years Old,Investigating Suspicious Persons or Circumstances,I,SALINAS,Salinas,California,159896,125,5,16,35,0.9,1.1,7/7/23 0:00,11,Not Specified,Minor Injury,5,F,21,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Convenience Store,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,37,37 Years Old,Investigating Suspicious Persons or Circumstances,I,SALINAS,Salinas,California,159896,125,5,16,35,0.9,1.1,7/7/23 0:00,11,Hispanic or Latino,Minor Injury,5,F,37,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,50,50 Years Old,"Handling, Transporting, Custody of Prisoners",I,SAN DIEGO,San Diego,California,519218,1928,620,451,1100,4.6,7.9,6/3/23 0:00,13,Not Hispanic or Latino,Severe Laceration,5,F,21,80
2023,None,f,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,LA MESA,La Mesa,California,60008,51,7,14,23,1.1,1.6,2/25/23 0:00,19,Hispanic or Latino,None,5,F,36,
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,40,40 Years Old,Handling Persons with Mental Illness,I,SOUTH SAN FRANCISCO,South San Francisco,California,62205,69,10,11,23,1.3,1.8,9/26/23 0:00,21,Hispanic or Latino,Possible Internal Injury,5,F,40,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,39,39 Years Old,"Handling, Transporting, Custody of Prisoners",I,SANTA ROSA,Santa Rosa,California,176855,153,30,22,57,1,1.5,4/16/23 0:00,15,Not Hispanic or Latino,None,5,F,39,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,I,YUBA CITY,Yuba City,California,68551,55,3,8,21,0.9,1.3,1/29/23 0:00,15,Not Hispanic or Latino,None,5,F,25,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,36,36 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,3/11/23 0:00,21,Unknown,Minor Injury,5,F,24,49
2023,Blunt Object,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,32,32 Years Old,Traffic Pursuits and Stops,I,HERNANDO,Hernando,Florida,203179,252,114,36,183,1.4,2.9,9/23/23 0:00,21,Unknown,None,5,F,32,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,30,30 Years Old,Traffic Pursuits and Stops,I,KISSIMMEE,Kissimmee,Florida,80407,118,24,36,59,1.9,2.9,5/19/23 0:00,2,Not Hispanic or Latino,None,5,F,30,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,I,MERIDIAN,Meridian,Idaho,135239,116,12,11,30,0.9,1.2,7/26/23 0:00,16,Not Hispanic or Latino,Minor Injury,5,F,29,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,I,MERIDIAN,Meridian,Idaho,135239,116,12,11,30,0.9,1.2,7/26/23 0:00,16,Not Hispanic or Latino,Minor Injury,5,F,29,
2023,None,f,None (no bias),Victim Was Acquaintance,Government/Public Building,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,I,MCLEAN,McLean,Illinois,22478,51,56,2,32,2.4,6.3,2/4/23 0:00,0,Unknown,None,5,F,31,
2023,Unknown,f,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,31,31 Years Old,All Other,I,INDIANAPOLIS,Indianapolis,Indiana,887131,1629,338,261,405,2.1,3,12/6/23 0:00,2,Not Hispanic or Latino,None,5,F,31,
2023,Other,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,Attempting Other Arrests,I,EAST BATON ROUGE,East Baton Rouge,Louisiana,197853,463,19,167,127,3.2,3.9,8/30/23 0:00,23,Not Hispanic or Latino,Minor Injury,5,F,24,
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,ANNE ARUNDEL COUNTY PD,Anne Arundel County Police Department,Maryland,556728,661,57,100,172,1.4,1.8,9/23/23 0:00,22,Not Specified,None,5,F,34,35
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,ANNE ARUNDEL COUNTY PD,Anne Arundel County Police Department,Maryland,556728,661,57,100,172,1.4,1.8,9/23/23 0:00,22,Not Specified,None,5,F,34,35
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Unknown,98,22,22 Years Old,All Other,I,KALAMAZOO,Kalamazoo,Michigan,72565,198,7,44,19,3.3,3.7,6/25/23 0:00,5,Unknown,Other Major Injury,5,F,22,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Unknown,98,22,22 Years Old,All Other,I,KALAMAZOO,Kalamazoo,Michigan,72565,198,7,44,19,3.3,3.7,6/25/23 0:00,5,Unknown,Other Major Injury,5,F,22,
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,18,18 Years Old,Handling Persons with Mental Illness,I,DETROIT,Detroit,Michigan,615501,1839,184,626,495,4,5.1,4/16/23 0:00,1,Not Specified,None,5,F,18,
2023,Other,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,33,33 Years Old,Attempting Other Arrests,I,MADISON,Madison,Mississippi,27788,65,5,9,15,2.7,3.4,10/26/23 0:00,8,Not Hispanic or Latino,Minor Injury,5,F,33,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,I,CABARRUS,Cabarrus,North Carolina,82426,187,72,37,79,2.7,4.5,1/4/23 0:00,0,Not Hispanic or Latino,Minor Injury,5,F,46,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,I,CABARRUS,Cabarrus,North Carolina,82426,187,72,37,79,2.7,4.5,1/4/23 0:00,0,Not Hispanic or Latino,Minor Injury,5,F,46,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,I,CABARRUS,Cabarrus,North Carolina,82426,187,72,37,79,2.7,4.5,1/4/23 0:00,0,Not Hispanic or Latino,Minor Injury,5,F,46,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,NEW HANOVER,New Hanover,North Carolina,105363,339,16,81,64,4,4.7,1/20/23 0:00,16,Not Hispanic or Latino,None,5,F,26,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Construction Site,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,22,22 Years Old,Investigating Suspicious Persons or Circumstances,I,WILMINGTON,Wilmington,North Carolina,122675,206,34,43,57,2,2.8,7/28/23 0:00,4,Not Hispanic or Latino,None,5,F,22,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,LINCOLNTON,Lincolnton,North Carolina,12175,24,3,5,3,2.4,2.9,11/2/23 0:00,19,Not Hispanic or Latino,Minor Injury,5,F,24,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,DICKINSON,Dickinson,North Dakota,24577,34,2,7,21,1.7,2.6,1/8/23 0:00,2,Not Hispanic or Latino,Minor Injury,5,F,26,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,21,21 Years Old,"Handling, Transporting, Custody of Prisoners",I,HALL,Hall,Nebraska,9745,30,4,3,10,3.4,4.8,4/6/23 0:00,20,Not Specified,None,5,F,21,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,36,36 Years Old,Investigating Suspicious Persons or Circumstances,I,MAPLE SHADE TOWNSHIP,Maple Shade Township,New Jersey,20039,32,0,2,4,1.7,1.9,10/26/23 0:00,22,Not Hispanic or Latino,Minor Injury,5,F,36,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,35,35 Years Old,Investigating Suspicious Persons or Circumstances,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1670226,2807,1116,342,1631,1.9,3.5,10/6/23 0:00,10,Not Hispanic or Latino,None,5,F,35,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,48,48 Years Old,"Handling, Transporting, Custody of Prisoners",I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1670226,2807,1116,342,1631,1.9,3.5,10/14/23 0:00,9,Not Hispanic or Latino,Minor Injury,5,F,48,
2023,Unknown,f,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,33,33 Years Old,Handling Persons with Mental Illness,I,KENTON,Kenton,Ohio,7849,15,0,2,0,2.2,2.2,11/30/23 0:00,14,Not Specified,None,5,F,33,
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,32,32 Years Old,All Other,I,TOLEDO,Toledo,Ohio,264341,491,8,105,51,2.3,2.5,11/20/23 0:00,19,Not Specified,None,5,F,30,34
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,OKLAHOMA CITY,Oklahoma City,Oklahoma,700764,941,73,137,229,1.5,2,2/28/23 0:00,22,Not Specified,Possible Internal Injury,5,F,27,
2023,Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",I,OKLAHOMA DEPARTMENT OF CORRECTIONS,Oklahoma Department of Corrections ,Oklahoma,0,57,5,2,9,0,0,5/10/23 0:00,12,Not Specified,None,5,F,22,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,JACKSON,Jackson,Oregon,69061,110,11,12,34,1.8,2.4,6/17/23 0:00,0,Not Hispanic or Latino,None,5,F,31,
2023,Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,I,HARRIS,Harris,Texas,2057899,1800,1105,396,1225,1.1,2.2,1/18/23 0:00,8,Hispanic or Latino,None,5,F,25,35
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,KYLE,Kyle,Texas,63931,62,2,6,32,1.1,1.6,10/29/23 0:00,19,Not Hispanic or Latino,Minor Injury,5,F,26,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,KYLE,Kyle,Texas,63931,62,2,6,32,1.1,1.6,10/29/23 0:00,19,Hispanic or Latino,Minor Injury,5,F,30,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,28,28 Years Old,Investigating Suspicious Persons or Circumstances,I,KYLE,Kyle,Texas,63931,62,2,6,32,1.1,1.6,12/17/23 0:00,9,Not Hispanic or Latino,None,5,F,28,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,38,38 Years Old,Handling Persons with Mental Illness,I,AMARILLO,Amarillo,Texas,201684,312,20,46,55,1.8,2.1,1/21/23 0:00,19,Not Hispanic or Latino,None,5,F,38,
2023,None,f,None (no bias),Victim Was Stranger,Shelter-Mission/Homeless,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,I,FORT SMITH,Fort Smith,Arkansas,90417,141,14,23,37,1.8,2.4,11/6/23 0:00,20,Not Specified,Minor Injury,5,F,25,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,55,55 Years Old,Investigating Suspicious Persons or Circumstances,I,MADERA,Madera,California,68862,48,13,7,25,0.8,1.4,12/12/23 0:00,14,Hispanic or Latino,None,5,F,55,
2023,,,None (no bias),Victim Was Stranger,Government/Public Building,Intimidation,Person,f,t,10,Assault Offenses,A    ,Asian,40,35,35 Years Old,All Other,I,MILPITAS,Milpitas,California,76573,71,5,17,27,1.1,1.6,10/6/23 0:00,19,Not Hispanic or Latino,Minor Injury,5,F,30,40
2023,Personal Weapons,t,None (no bias),Victim Was Acquaintance,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,30,30 Years Old,Responding to Disturbance Call,I,SAN JOSE,San Jose,California,952530,936,138,139,335,1.1,1.6,5/27/23 0:00,16,Unknown,None,5,F,30,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,33,33 Years Old,Investigating Suspicious Persons or Circumstances,I,SANTA ROSA,Santa Rosa,California,176855,153,30,22,57,1,1.5,3/29/23 0:00,10,Not Hispanic or Latino,None,5,F,33,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,Investigating Suspicious Persons or Circumstances,I,MARYSVILLE,Marysville,California,12630,13,1,2,12,1.2,2.2,4/9/23 0:00,3,Not Hispanic or Latino,None,5,F,28,
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Bar/Nightclub,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",I,DENVER,Denver,Colorado,712222,1264,137,244,190,2.1,2.6,7/23/23 0:00,0,Not Hispanic or Latino,Other Major Injury,5,F,29,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",I,DENVER,Denver,Colorado,712222,1264,137,244,190,2.1,2.6,7/23/23 0:00,0,Not Hispanic or Latino,Other Major Injury,5,F,29,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,30,30 Years Old,Handling Persons with Mental Illness,I,MANCHESTER,Manchester,Connecticut,59408,79,12,29,18,1.8,2.3,2/22/23 0:00,17,Not Hispanic or Latino,Minor Injury,5,F,30,
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Park/Playground,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,42,42 Years Old,Attempting Other Arrests,I,CHARLOTTE,Charlotte,Florida,189450,266,35,33,125,1.6,2.4,11/25/23 0:00,1,Unknown,Minor Injury,5,F,41,43
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Arena/Stadium/Fairgrounds/Coliseum,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,MIAMI-DADE,Miami-Dade,Florida,1160149,2360,270,790,837,2.7,3.7,5/28/23 0:00,0,Hispanic or Latino,None,5,F,28,
2023,Handgun (Automatic),f,None (no bias),Victim Was Stranger,Field/Woods,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Black or African American,20,56,56 Years Old,Investigating Suspicious Persons or Circumstances,I,MIAMI-DADE,Miami-Dade,Florida,1160149,2360,270,790,837,2.7,3.7,5/30/23 0:00,0,Unknown,Minor Injury,5,F,56,
2023,Handgun (Automatic),f,None (no bias),Victim Was Stranger,Field/Woods,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,45,45 Years Old,Investigating Suspicious Persons or Circumstances,I,MIAMI-DADE,Miami-Dade,Florida,1160149,2360,270,790,837,2.7,3.7,5/30/23 0:00,0,Hispanic or Latino,Minor Injury,5,F,45,
2023,Motor Vehicle/Vessel,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Black or African American,20,27,27 Years Old,Traffic Pursuits and Stops,I,MIAMI-DADE,Miami-Dade,Florida,1160149,2360,270,790,837,2.7,3.7,6/18/23 0:00,0,Not Hispanic or Latino,None,5,F,27,
2023,Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,I,MIAMI,Miami,Florida,452929,1014,91,290,262,2.9,3.7,12/31/23 0:00,23,Not Hispanic or Latino,Minor Injury,5,F,31,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,41,41 Years Old,Traffic Pursuits and Stops,I,INDIAN RIVER,Indian River,Florida,117151,170,154,20,141,1.6,4.1,9/21/23 0:00,2,Not Hispanic or Latino,None,5,F,41,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,TREASURE ISLAND,Treasure Island,Florida,6551,14,0,5,3,2.9,3.4,1/31/23 0:00,17,Unknown,None,5,F,29,31
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,27,27 Years Old,Handling Persons with Mental Illness,I,LAKE CHARLES,Lake Charles,Louisiana,76393,113,2,13,0,1.6,1.7,6/12/23 0:00,9,Not Hispanic or Latino,Minor Injury,5,F,27,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,52,52 Years Old,Attempting Other Arrests,I,NORTHBRIDGE,Northbridge,Massachusetts,16405,17,3,1,5,1.1,1.6,11/15/23 0:00,12,Not Hispanic or Latino,Minor Injury,5,F,52,
2023,Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,I,CHARLES,Charles,Maryland,161426,276,148,38,143,1.9,3.7,12/27/23 0:00,12,Hispanic or Latino,None,5,F,29,
2023,Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,I,CHARLES,Charles,Maryland,161426,276,148,38,143,1.9,3.7,12/27/23 0:00,12,Hispanic or Latino,None,5,F,29,
2023,Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,I,CHARLES,Charles,Maryland,161426,276,148,38,143,1.9,3.7,12/27/23 0:00,12,Hispanic or Latino,None,5,F,29,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,31,31 Years Old,Responding to Disturbance Call,I,DETROIT,Detroit,Michigan,615501,1839,184,626,495,4,5.1,7/24/23 0:00,0,Not Specified,None,5,F,31,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,Civil Disorder,I,DETROIT,Detroit,Michigan,615501,1839,184,626,495,4,5.1,9/15/23 0:00,19,Not Specified,None,5,F,28,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,Civil Disorder,I,DETROIT,Detroit,Michigan,615501,1839,184,626,495,4,5.1,9/15/23 0:00,19,Not Specified,None,5,F,28,
2023,Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,27,27 Years Old,Attempting Other Arrests,I,COTTAGE GROVE,Cottage Grove,Minnesota,42096,38,0,4,6,1,1.1,5/21/23 0:00,10,Unknown,Minor Injury,5,F,27,
2023,Other,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,I,BAY ST. LOUIS,Bay St. Louis,Mississippi,11230,24,1,5,1,2.6,2.8,10/5/23 0:00,10,Not Hispanic or Latino,Minor Injury,5,F,29,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,51,51 Years Old,Attempting Other Arrests,I,SPRING LAKE,Spring Lake,North Carolina,11821,17,0,4,2,1.8,1.9,3/17/23 0:00,1,Hispanic or Latino,Minor Injury,5,F,51,
2023,,,None (no bias),Victim Was Stranger,Other/Unknown,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,40,40 Years Old,Investigating Suspicious Persons or Circumstances,I,GREENSBORO,Greensboro,North Carolina,303237,468,19,101,98,1.9,2.3,7/14/23 0:00,13,Not Hispanic or Latino,None,5,F,40,
2023,,,None (no bias),Victim Was Stranger,Other/Unknown,Intimidation,Person,f,t,10,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,Investigating Suspicious Persons or Circumstances,I,GREENSBORO,Greensboro,North Carolina,303237,468,19,101,98,1.9,2.3,7/14/23 0:00,13,Not Hispanic or Latino,None,5,F,33,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,All Other,I,DUNN,Dunn,North Carolina,8585,34,1,5,4,4.5,5.1,3/6/23 0:00,11,Not Hispanic or Latino,Minor Injury,5,F,23,
2023,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,ATLANTIC CITY,Atlantic City,New Jersey,38625,256,20,39,22,7.6,8.7,9/13/23 0:00,15,Not Hispanic or Latino,Minor Injury,5,F,24,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,45,45 Years Old,Handling Persons with Mental Illness,I,ALBUQUERQUE,Albuquerque,New Mexico,559094,757,280,124,414,1.6,2.8,1/31/23 0:00,11,Not Hispanic or Latino,None,5,F,45,
2023,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,23,23 Years Old,"Handling, Transporting, Custody of Prisoners",I,FALLON,Fallon,Nevada,9503,,,,,,,3/26/23 0:00,22,Not Hispanic or Latino,Minor Injury,5,F,23,
