weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Victim Was Other Family Member,Park/Playground,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,18,18 Years Old,Responding to Disturbance Call,I,FRANKLIN,Franklin,Kentucky,23459,,,,,,,2023-07-15 00:00:00,20,Hispanic or Latino,None,2023,5,F,18,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,37,37 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,BROCKTON,Brockton,Massachusetts,108938,153,8,27,16,1.7,1.9,2023-04-12 00:00:00,23,Not Hispanic or Latino,None,2023,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,BROCKTON,Brockton,Massachusetts,108938,153,8,27,16,1.7,1.9,2023-04-12 00:00:00,23,Not Hispanic or Latino,None,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Responding to Disturbance Call,I,BALTIMORE,Baltimore,Maryland,565192,1710,112,337,362,3.6,4.5,2023-11-02 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,29,31
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",I,VINELAND,Vineland,New Jersey,60421,131,4,16,23,2.4,2.9,2023-03-22 00:00:00,23,Hispanic or Latino,Possible Internal Injury,2023,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,BERNALILLO,Bernalillo,New Mexico,112304,246,36,43,43,2.6,3.3,2023-06-25 00:00:00,14,Not Specified,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,30,30 Years Old,Responding to Disturbance Call,I,BERNALILLO,Bernalillo,New Mexico,112304,246,36,43,43,2.6,3.3,2023-06-25 00:00:00,14,Not Specified,Minor Injury,2023,5,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,Investigating Suspicious Persons or Circumstances,I,ROCHESTER,Rochester,New York,208452,542,32,84,57,3.0,3.4,2023-02-16 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,39,
,,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,37,37 Years Old,All Other,I,TOLEDO,Toledo,Ohio,264341,491,8,105,51,2.3,2.5,2023-03-26 00:00:00,8,Not Specified,None,2023,5,F,35,39
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,PHILADELPHIA,Philadelphia,Pennsylvania,1550843,4298,264,1146,558,3.5,4.0,2023-03-30 00:00:00,18,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,PHILADELPHIA,Philadelphia,Pennsylvania,1550843,4298,264,1146,558,3.5,4.0,2023-03-30 00:00:00,18,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,PHILADELPHIA,Philadelphia,Pennsylvania,1550843,4298,264,1146,558,3.5,4.0,2023-03-30 00:00:00,18,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,PHILADELPHIA,Philadelphia,Pennsylvania,1550843,4298,264,1146,558,3.5,4.0,2023-03-30 00:00:00,18,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,All Other,I,METROPOLITAN NASHVILLE PD,Metropolitan Nashville Police Department,Tennessee,690495,1311,111,188,230,2.2,2.7,2023-10-16 00:00:00,8,Not Hispanic or Latino,Minor Injury,2023,5,F,32,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Commercial/Office Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,52,52 Years Old,"Handling, Transporting, Custody of Prisoners",I,LA VERGNE,La Vergne,Tennessee,39571,47,5,5,13,1.3,1.8,2023-04-19 00:00:00,8,Not Hispanic or Latino,None,2023,5,F,52,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,BARTLETT,Bartlett,Tennessee,56324,123,10,12,28,2.4,3.1,2023-02-17 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,MIDLOTHIAN,Midlothian,Texas,40287,71,6,8,24,2.0,2.7,2023-02-26 00:00:00,17,Not Hispanic or Latino,Minor Injury,2023,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,Attempting Other Arrests,I,AUSTIN,Austin,Texas,978816,1317,236,171,394,1.5,2.2,2023-11-30 00:00:00,5,Not Hispanic or Latino,None,2023,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,SPANISH FORK,Spanish Fork,Utah,44805,39,0,3,4,0.9,1.0,2023-11-23 00:00:00,14,Not Hispanic or Latino,None,2023,5,F,37,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,"Handling, Transporting, Custody of Prisoners",I,ARLINGTON COUNTY PD,Arlington County Police Department,Virginia,231844,225,27,81,53,1.3,1.7,2023-05-29 00:00:00,5,Not Hispanic or Latino,None,2023,5,F,23,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,25,25 Years Old,Responding to Disturbance Call,I,BELLEVUE,Bellevue,Washington,153291,132,7,26,26,1.0,1.2,2023-12-22 00:00:00,23,Not Specified,Minor Injury,2023,5,F,25,
Other,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",I,THURSTON,Thurston,Washington,145385,84,81,7,49,0.6,1.5,2023-04-04 00:00:00,21,Unknown,Minor Injury,2023,5,F,22,
Other,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",I,WHATCOM,Whatcom,Washington,92231,83,71,7,28,1.0,2.0,2023-03-03 00:00:00,7,Not Hispanic or Latino,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,CHANDLER,Chandler,Arizona,282419,285,54,45,123,1.2,1.8,2023-09-10 00:00:00,2,Hispanic or Latino,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,"Handling, Transporting, Custody of Prisoners",I,JACKSON,Jackson,California,5169,6,0,3,1,1.7,1.9,2023-03-04 00:00:00,14,Not Hispanic or Latino,None,2023,5,F,48,53
None,f,None (no bias),Relationship Unknown,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,SAN DIEGO,San Diego,California,519218,1928,620,451,1100,4.6,7.9,2023-08-20 00:00:00,11,Hispanic or Latino,Minor Injury,2023,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Commercial/Office Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,Traffic Pursuits and Stops,I,CHULA VISTA,Chula Vista,California,280748,225,32,49,85,1.0,1.4,2023-04-13 00:00:00,16,Hispanic or Latino,Minor Injury,2023,5,F,35,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,"Handling, Transporting, Custody of Prisoners",I,SAN DIEGO,San Diego,California,1378349,1485,214,292,352,1.3,1.7,2023-04-06 00:00:00,11,Not Hispanic or Latino,None,2023,5,F,21,80
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,Attempting Other Arrests,I,CAMPBELL,Campbell,California,41535,34,6,5,23,0.9,1.6,2023-10-03 00:00:00,23,Not Hispanic or Latino,Minor Injury,2023,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,Attempting Other Arrests,I,CAMPBELL,Campbell,California,41535,34,6,5,23,0.9,1.6,2023-10-03 00:00:00,23,Not Hispanic or Latino,Minor Injury,2023,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,Attempting Other Arrests,I,CAMPBELL,Campbell,California,41535,34,6,5,23,0.9,1.6,2023-10-03 00:00:00,23,Not Hispanic or Latino,Minor Injury,2023,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,MODESTO,Modesto,California,217778,159,31,16,79,0.8,1.3,2023-08-29 00:00:00,19,Hispanic or Latino,None,2023,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,EL PASO,El Paso,Colorado,207095,420,109,112,189,2.6,4.0,2023-04-15 00:00:00,7,Unknown,Minor Injury,2023,5,F,25,30
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,EL PASO,El Paso,Colorado,207095,420,109,112,189,2.6,4.0,2023-04-15 00:00:00,7,Unknown,Minor Injury,2023,5,F,25,30
Handgun,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,41,41 Years Old,Responding to Disturbance Call,I,LAKEWOOD,Lakewood,Colorado,156065,219,34,43,75,1.7,2.4,2023-04-01 00:00:00,15,Not Hispanic or Latino,None,2023,5,F,41,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,LARIMER,Larimer,Colorado,92215,204,124,21,113,2.4,5.0,2023-10-19 00:00:00,8,Not Hispanic or Latino,Minor Injury,2023,5,F,31,
,,None (no bias),Victim Was Stranger,Convenience Store,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,37,37 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,2023-07-14 00:00:00,16,Not Specified,None,2023,5,F,25,50
,,None (no bias),Victim Was Stranger,Convenience Store,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,37,37 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,2023-07-14 00:00:00,16,Not Specified,None,2023,5,F,25,50
,,None (no bias),Victim Was Stranger,Convenience Store,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,37,37 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,2023-07-14 00:00:00,16,Not Specified,None,2023,5,F,25,50
,,None (no bias),Victim Was Stranger,Convenience Store,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,37,37 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,2023-07-14 00:00:00,16,Not Specified,None,2023,5,F,25,50
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,31,31 Years Old,All Other,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,371,77,68,122,0,0,2023-10-15 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,31,31 Years Old,All Other,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,371,77,68,122,0,0,2023-10-15 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,All Other,I,TALLAHASSEE,Tallahassee,Florida,203661,287,34,69,72,1.7,2.3,2023-02-21 00:00:00,16,Not Hispanic or Latino,None,2023,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,TALLAHASSEE,Tallahassee,Florida,203661,287,34,69,72,1.7,2.3,2023-02-21 00:00:00,16,Not Hispanic or Latino,None,2023,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Spouse,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,I,LONDON,London,Kentucky,7571,30,1,1,0,4.1,4.2,2023-02-21 00:00:00,20,Not Hispanic or Latino,Minor Injury,2023,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",I,BOSTON,Boston,Massachusetts,642823,1763,238,328,445,3.3,4.3,2023-12-21 00:00:00,21,Unknown,None,2023,5,F,28,30
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",I,BOSTON,Boston,Massachusetts,642823,1763,238,328,445,3.3,4.3,2023-12-21 00:00:00,21,Unknown,None,2023,5,F,28,30
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Handling Persons with Mental Illness,I,CUMBERLAND,Cumberland,Maryland,18644,44,1,6,2,2.7,2.8,2023-01-18 00:00:00,12,Not Hispanic or Latino,None,2023,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,All Other,I,TRANSIT ADMINISTRATION,Transit Administration,Maryland,0,128,13,27,32,0,0,2023-02-19 00:00:00,0,Not Hispanic or Latino,None,2023,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,I,CHRISTIAN,Christian,Missouri,39308,52,9,12,18,1.6,2.3,2023-03-03 00:00:00,23,Not Hispanic or Latino,None,2023,5,F,29,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,"Handling, Transporting, Custody of Prisoners",I,CASS,Cass,North Dakota,23105,91,29,20,29,4.8,7.3,2023-06-22 00:00:00,10,Not Specified,Minor Injury,2023,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",I,VALENCIA,Valencia,New Mexico,44996,42,8,4,6,1.0,1.3,2023-02-28 00:00:00,12,Not Specified,Minor Injury,2023,5,F,28,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Civil Disorder,I,FARMINGTON,Farmington,New Mexico,45939,93,15,16,29,2.4,3.3,2023-03-02 00:00:00,7,Not Hispanic or Latino,None,2023,5,F,37,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,58,58 Years Old,Civil Disorder,I,FARMINGTON,Farmington,New Mexico,45939,93,15,16,29,2.4,3.3,2023-03-02 00:00:00,7,Unknown,None,2023,5,F,18,99
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,All Other,I,NEW YORK,New York,New York,8184044,26503,5185,6813,8915,4.1,5.8,2023-11-28 00:00:00,10,Not Hispanic or Latino,Minor Injury,2023,5,F,25,
Personal Weapons,t,None (no bias),Victim was Ex-Spouse,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,47,47 Years Old,Traffic Pursuits and Stops,I,MEDINA,Medina,Ohio,49560,52,59,10,41,1.3,3.3,2023-05-06 00:00:00,9,Not Specified,None,2023,5,F,47,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,SUMMIT,Summit,Ohio,53605,220,25,53,52,5.1,6.5,2023-03-28 00:00:00,17,Not Specified,None,2023,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",I,NORMAN,Norman,Oklahoma,130366,154,20,11,48,1.3,1.8,2023-03-22 00:00:00,3,Not Specified,None,2023,5,F,18,50
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Investigating Suspicious Persons or Circumstances,I,SP: FAYETTE COUNTY,State Police:,Pennsylvania,72777,,,,,,,2023-07-18 00:00:00,11,Not Hispanic or Latino,Minor Injury,2023,5,F,35,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,I,ABERDEEN,Aberdeen,South Dakota,28100,43,6,5,2,1.7,2.0,2023-08-05 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,22,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,48,48 Years Old,All Other,I,HENDERSON,Henderson,Tennessee,19511,34,18,6,21,2.1,4.0,2023-05-09 00:00:00,13,Not Hispanic or Latino,Apparent Broken Bones,2023,5,F,48,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Investigating Suspicious Persons or Circumstances,I,MURFREESBORO,Murfreesboro,Tennessee,166916,262,13,40,53,1.8,2.2,2023-07-06 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Investigating Suspicious Persons or Circumstances,I,MURFREESBORO,Murfreesboro,Tennessee,166916,262,13,40,53,1.8,2.2,2023-07-06 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,HENDERSON,Henderson,Texas,13446,28,0,7,6,2.6,3.0,2023-02-12 00:00:00,14,Hispanic or Latino,Minor Injury,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,OREM,Orem,Utah,94682,91,6,10,19,1.1,1.3,2023-09-26 00:00:00,13,Not Specified,None,2023,5,F,42,
None,f,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,I,WATERTOWN,Watertown,Wisconsin,22711,34,1,6,15,1.8,2.5,2023-07-24 00:00:00,13,Not Hispanic or Latino,Apparent Broken Bones,2023,5,F,46,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Handling Persons with Mental Illness,I,MILWAUKEE,Milwaukee,Wisconsin,558698,1359,112,258,119,2.9,3.3,2023-05-25 00:00:00,22,Unknown,None,2023,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,20,20 Years Old,All Other,I,STEVENSON,Stevenson,Alabama,1964,5,0,0,3,2.5,4.1,2023-08-14 00:00:00,14,Not Hispanic or Latino,None,2023,5,F,20,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,I,SACRAMENTO,Sacramento,California,529172,555,79,123,203,1.3,1.8,2023-02-09 00:00:00,9,Not Hispanic or Latino,None,2023,5,F,23,
Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,96,96 Years Old,All Other,I,BROADMOOR,Broadmoor,California,4128,6,0,1,1,1.7,1.9,2023-03-04 00:00:00,13,Hispanic or Latino,None,2023,5,F,96,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,I,SONOMA,Sonoma,California,131522,207,172,12,160,1.7,4.2,2023-05-24 00:00:00,12,Not Hispanic or Latino,None,2023,5,F,29,
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,BOULDER,Boulder,Colorado,104232,139,24,34,61,1.7,2.5,2023-01-15 00:00:00,21,Not Hispanic or Latino,Minor Injury,2023,5,F,28,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,2023-04-03 00:00:00,14,Not Hispanic or Latino,Minor Injury,2023,5,F,23,57
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,37,37 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,2023-04-03 00:00:00,14,Not Specified,Minor Injury,2023,5,F,25,50
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,2023-04-03 00:00:00,14,Not Specified,Minor Injury,2023,5,F,25,50
Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,Ambush - No Warning,I,WASHINGTON,Washington,District of Columbia,678972,2551,273,791,407,4.9,5.9,2023-05-13 00:00:00,0,Not Specified,None,2023,5,F,24,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,39,39 Years Old,All Other,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,371,77,68,122,0,0,2023-01-25 00:00:00,16,Not Hispanic or Latino,Minor Injury,2023,5,F,39,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,39,39 Years Old,All Other,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,371,77,68,122,0,0,2023-01-25 00:00:00,16,Not Hispanic or Latino,Minor Injury,2023,5,F,39,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,39,39 Years Old,All Other,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,371,77,68,122,0,0,2023-01-25 00:00:00,16,Not Hispanic or Latino,Minor Injury,2023,5,F,39,
