weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Other,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Attempting Other Arrests,I,ATLANTA,Atlanta,Georgia,495707,1341,108,302,326,3.3,4.2,2022-03-23 00:00:00,10,Not Hispanic or Latino,None,2022,5,F,20,39
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,METRO ATLANTA RAPID TR A,Metropolitan Atlanta Rapid Transit Authority,Georgia,0,173,33,68,54,0,0,2022-03-09 00:00:00,1,Not Hispanic or Latino,None,2022,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Handling Persons with Mental Illness,I,CHEROKEE,Cherokee,Georgia,187183,241,58,42,78,1.5,2.2,2022-03-29 00:00:00,17,Not Hispanic or Latino,None,2022,5,F,23,
Other,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,31,31 Years Old,Responding to Disturbance Call,I,ATLANTA PUBLIC SCHOOLS,Atlanta Public Schools,Georgia,0,62,0,32,1,0,0,2022-03-02 00:00:00,10,Not Hispanic or Latino,None,2022,5,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,MCINTOSH,McIntosh,Georgia,11305,33,12,8,9,3.6,5.5,2022-03-27 00:00:00,0,Not Specified,Minor Injury,2022,5,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,MCINTOSH,McIntosh,Georgia,11305,33,12,8,9,3.6,5.5,2022-03-27 00:00:00,0,Not Specified,Minor Injury,2022,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Traffic Pursuits and Stops,I,COCHRAN,Cochran,Georgia,5077,10,0,3,1,2.6,2.8,2022-03-10 00:00:00,22,Not Specified,None,2022,5,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,"Handling, Transporting, Custody of Prisoners",I,City of Las Vegas Department of Publilc Safety,City of Las Vegas Department of Public Safety,Nevada,0,90,170,12,118,0,0,2022-03-14 00:00:00,0,Unknown,Minor Injury,2022,5,F,42,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,LYON,Lyon,Nevada,59280,67,5,5,17,1.2,1.6,2022-01-26 00:00:00,17,Not Hispanic or Latino,None,2022,5,F,26,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,SPARKS,Sparks,Nevada,110475,109,13,11,42,1.1,1.6,2022-01-18 00:00:00,21,Not Hispanic or Latino,None,2022,5,F,35,40
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,ELKO,Elko,Nevada,26956,46,1,17,14,2.3,2.9,2022-02-22 00:00:00,11,Not Hispanic or Latino,None,2022,5,F,28,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,NORTH LAS VEGAS,North Las Vegas,Nevada,284422,245,19,37,93,1.0,1.4,2022-03-19 00:00:00,16,Not Hispanic or Latino,None,2022,5,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,I,WASHOE COUNTY SCH DISTRI,Washoe County School District,Nevada,0,0,0,0,0,0,0,2022-03-04 00:00:00,12,Not Hispanic or Latino,None,2022,5,F,45,48
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1667961,3499,312,603,1272,2.5,3.4,2022-01-12 00:00:00,16,Hispanic or Latino,None,2022,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1667961,3499,312,603,1272,2.5,3.4,2022-02-03 00:00:00,11,Hispanic or Latino,None,2022,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1667961,3499,312,603,1272,2.5,3.4,2022-02-07 00:00:00,12,Not Hispanic or Latino,Minor Injury,2022,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1667961,3499,312,603,1272,2.5,3.4,2022-02-13 00:00:00,2,Hispanic or Latino,Minor Injury,2022,5,F,24,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Handling Persons with Mental Illness,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1667961,3499,312,603,1272,2.5,3.4,2022-02-13 00:00:00,0,Hispanic or Latino,None,2022,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Gambling Facility/Casino/Race Track,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Handling Persons with Mental Illness,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1667961,3499,312,603,1272,2.5,3.4,2022-02-27 00:00:00,22,Hispanic or Latino,None,2022,5,F,27,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,LANSING,Lansing,Michigan,112567,148,18,44,33,1.7,2.2,2022-03-31 00:00:00,17,Not Specified,None,2022,5,F,27,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,LANSING,Lansing,Michigan,112567,148,18,44,33,1.7,2.2,2022-03-31 00:00:00,17,Not Specified,None,2022,5,F,27,
Other,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,American Indian or Alaska Native,30,28,28 Years Old,Responding to Disturbance Call,I,FAYETTEVILLE,Fayetteville,Arkansas,96456,110,11,13,36,1.3,1.8,2022-03-15 00:00:00,9,Not Specified,None,2022,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,JACKSONVILLE,Jacksonville,Arkansas,29136,35,6,12,7,1.6,2.1,2022-03-06 00:00:00,10,Not Hispanic or Latino,Other Major Injury,2022,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,JACKSONVILLE,Jacksonville,Arkansas,29136,35,6,12,7,1.6,2.1,2022-03-06 00:00:00,10,Not Hispanic or Latino,Other Major Injury,2022,5,F,33,
,,None (no bias),Victim Was Stranger,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,JACKSONVILLE,Jacksonville,Arkansas,29136,35,6,12,7,1.6,2.1,2022-03-06 00:00:00,10,Not Hispanic or Latino,Other Major Injury,2022,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,47,47 Years Old,"Handling, Transporting, Custody of Prisoners",I,WAYNE,Wayne,Michigan,0,455,34,128,65,0,0,2022-02-24 00:00:00,16,Not Specified,None,2022,5,F,47,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,WAYNE,Wayne,Michigan,0,455,34,128,65,0,0,2022-03-09 00:00:00,17,Not Specified,None,2022,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Handling Persons with Mental Illness,I,BLOOMINGTON,Bloomington,Minnesota,88745,101,10,21,24,1.4,1.8,2022-04-10 00:00:00,18,Not Hispanic or Latino,Minor Injury,2022,5,F,26,
None,f,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,43,43 Years Old,"Handling, Transporting, Custody of Prisoners",I,BURKE,Burke,North Carolina,61131,77,22,10,18,1.4,2.1,2022-03-22 00:00:00,9,Not Hispanic or Latino,None,2022,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,DURHAM,Durham,North Carolina,286377,357,36,71,76,1.5,1.9,2022-03-12 00:00:00,19,Not Hispanic or Latino,Other Major Injury,2022,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,DURHAM,Durham,North Carolina,286377,357,36,71,76,1.5,1.9,2022-03-12 00:00:00,19,Not Hispanic or Latino,Minor Injury,2022,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,DURHAM,Durham,North Carolina,286377,357,36,71,76,1.5,1.9,2022-03-12 00:00:00,19,Not Hispanic or Latino,Other Major Injury,2022,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,DURHAM,Durham,North Carolina,286377,357,36,71,76,1.5,1.9,2022-03-12 00:00:00,19,Not Hispanic or Latino,Minor Injury,2022,5,F,34,
Other,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Investigating Suspicious Persons or Circumstances,I,TWIN FALLS,Twin Falls,Idaho,54648,64,2,10,23,1.4,1.8,2022-03-23 00:00:00,20,Not Hispanic or Latino,None,2022,5,F,29,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,NEW HANOVER,New Hanover,North Carolina,102804,318,85,73,89,3.8,5.5,2022-03-07 00:00:00,11,Not Hispanic or Latino,Minor Injury,2022,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,I,NEW HANOVER,New Hanover,North Carolina,102804,318,85,73,89,3.8,5.5,2022-03-09 00:00:00,12,Not Hispanic or Latino,Minor Injury,2022,5,F,23,
Motor Vehicle/Vessel,f,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,NEW HANOVER,New Hanover,North Carolina,102804,318,85,73,89,3.8,5.5,2022-03-26 00:00:00,23,Not Hispanic or Latino,None,2022,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,SAN DIEGO,San Diego,California,512568,1885,604,458,1030,4.6,7.8,2022-04-04 00:00:00,7,Not Hispanic or Latino,Minor Injury,2022,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,I,SAN DIEGO,San Diego,California,512568,1885,604,458,1030,4.6,7.8,2022-04-23 00:00:00,22,Not Hispanic or Latino,Minor Injury,2022,5,F,32,
Other Firearm,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,20,20 Years Old,"Handling, Transporting, Custody of Prisoners",I,UNIV OF NORTH ALABAMA,University of North Alabama,Alabama,0,8,1,1,3,0,0,2022-02-12 00:00:00,1,Not Hispanic or Latino,None,2022,5,F,20,
Other,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,18,18 Years Old,"Handling, Transporting, Custody of Prisoners",I,AUTAUGA,Autauga,Alabama,21706,28,7,3,24,1.4,2.9,2022-02-16 00:00:00,11,Not Hispanic or Latino,None,2022,5,F,18,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,VANDALIA,Vandalia,Ohio,15026,27,1,5,10,2.1,2.9,2022-03-12 00:00:00,20,Not Specified,Minor Injury,2022,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,HOT SPRINGS,Hot Springs,South Dakota,3605,6,0,1,1,1.9,2.2,2022-04-16 00:00:00,13,Not Specified,None,2022,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,HOT SPRINGS,Hot Springs,South Dakota,3605,6,0,1,1,1.9,2.2,2022-04-16 00:00:00,13,Not Specified,None,2022,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,URBANA,Urbana,Illinois,38990,,,,,,,2022-01-29 00:00:00,0,Not Hispanic or Latino,Minor Injury,2022,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-College/University,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,36,36 Years Old,"Handling, Transporting, Custody of Prisoners",I,UNIV OF IL: URBANA,University of Illinois:,Illinois,0,48,30,18,13,0,0,2022-03-03 00:00:00,15,Not Hispanic or Latino,None,2022,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,MADISON,Madison,Illinois,75636,77,44,5,38,1.1,2.2,2022-03-21 00:00:00,17,Not Hispanic or Latino,Minor Injury,2022,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",I,ROMULUS,Romulus,Michigan,25071,33,7,5,10,1.5,2.2,2022-04-21 00:00:00,0,Unknown,Minor Injury,2022,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",I,EVESHAM TOWNSHIP,Evesham Township,New Jersey,49166,68,2,10,7,1.6,1.8,2022-03-17 00:00:00,5,Not Hispanic or Latino,None,2022,5,F,18,99
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,"Handling, Transporting, Custody of Prisoners",I,HENNEPIN,Hennepin,Minnesota,7451,259,282,54,248,42.0,113.1,2022-04-10 00:00:00,13,Unknown,Minor Injury,2022,5,F,43,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Responding to Disturbance Call,I,LINDENWOLD,Lindenwold,New Jersey,21524,40,0,3,3,2.0,2.1,2022-01-17 00:00:00,13,Not Hispanic or Latino,None,2022,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,WAYNE TOWNSHIP,Wayne Township,New Jersey,53828,121,11,10,14,2.4,2.9,2022-01-31 00:00:00,18,Not Hispanic or Latino,None,2022,5,F,27,
None,f,None (no bias),Victim Was Stranger,Field/Woods,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Investigating Suspicious Persons or Circumstances,I,CARBON,Carbon,Utah,6757,24,19,1,6,3.7,7.4,2022-03-28 00:00:00,15,Not Hispanic or Latino,None,2022,5,F,35,
None,f,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Investigating Suspicious Persons or Circumstances,I,WEBER,Weber,Utah,76818,190,23,34,65,2.9,4.1,2022-03-05 00:00:00,14,Not Hispanic or Latino,None,2022,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,PROVO,Provo,Utah,114120,108,6,6,23,1.0,1.3,2022-02-16 00:00:00,19,Not Hispanic or Latino,None,2022,5,F,30,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,SALT LAKE CNTY UNIFD PD,Salt Lake County Unified Police Department,Utah,210254,273,18,47,64,1.5,1.9,2022-02-25 00:00:00,22,Not Hispanic or Latino,None,2022,5,F,32,
,,None (no bias),Victim Was Stranger,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,SALT LAKE CNTY UNIFD PD,Salt Lake County Unified Police Department,Utah,210254,273,18,47,64,1.5,1.9,2022-02-25 00:00:00,22,Not Hispanic or Latino,None,2022,5,F,32,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,PROVO,Provo,Utah,114120,108,6,6,23,1.0,1.3,2022-03-05 00:00:00,8,Not Specified,None,2022,5,F,22,30
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,HENNEPIN,Hennepin,Minnesota,7451,259,282,54,248,42.0,113.1,2022-02-12 00:00:00,0,Unknown,Minor Injury,2022,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,HENNEPIN,Hennepin,Minnesota,7451,259,282,54,248,42.0,113.1,2022-02-12 00:00:00,0,Unknown,Minor Injury,2022,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,"Handling, Transporting, Custody of Prisoners",I,HENNEPIN,Hennepin,Minnesota,7451,259,282,54,248,42.0,113.1,2022-04-22 00:00:00,0,Unknown,Minor Injury,2022,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,43,43 Years Old,Responding to Disturbance Call,I,MANISTIQUE,Manistique,Michigan,2809,6,0,2,0,2.8,2.8,2022-01-20 00:00:00,9,Not Hispanic or Latino,Minor Injury,2022,5,F,43,
Other,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,21,21 Years Old,"Handling, Transporting, Custody of Prisoners",I,CLATSOP,Clatsop,Oregon,14629,51,5,15,13,4.5,5.7,2022-03-31 00:00:00,14,Unknown,Minor Injury,2022,5,F,21,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Investigating Suspicious Persons or Circumstances,I,CENTRAL POINT,Central Point,Oregon,19670,24,1,3,5,1.4,1.7,2022-03-19 00:00:00,3,Unknown,None,2022,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,60,60 Years Old,All Other,I,SALEM,Salem,Oregon,179661,152,8,24,37,1.0,1.2,2022-02-16 00:00:00,0,Unknown,Minor Injury,2022,5,F,21,99
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,40,40 Years Old,Attempting Other Arrests,I,PORTLAND,Portland,Oregon,630129,651,116,140,134,1.3,1.7,2022-02-10 00:00:00,11,Hispanic or Latino,Minor Injury,2022,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Attempting Other Arrests,I,PORTLAND,Portland,Oregon,630129,651,116,140,134,1.3,1.7,2022-02-10 00:00:00,11,Hispanic or Latino,Minor Injury,2022,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,I,PORTLAND,Portland,Oregon,630129,651,116,140,134,1.3,1.7,2022-02-12 00:00:00,4,Unknown,Minor Injury,2022,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,PORTLAND,Portland,Oregon,630129,651,116,140,134,1.3,1.7,2022-02-21 00:00:00,16,Unknown,Minor Injury,2022,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,"Handling, Transporting, Custody of Prisoners",I,PORTLAND,Portland,Oregon,630129,651,116,140,134,1.3,1.7,2022-02-23 00:00:00,0,Unknown,Minor Injury,2022,5,F,46,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,I,PORTLAND,Portland,Oregon,630129,651,116,140,134,1.3,1.7,2022-03-26 00:00:00,17,Not Specified,None,2022,5,F,32,
Other,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,STONINGTON,Stonington,Connecticut,18549,34,6,4,8,2.0,2.8,2022-02-04 00:00:00,20,Not Hispanic or Latino,None,2022,5,F,30,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Civil Disorder,I,BRIDGEPORT,Bridgeport,Connecticut,148395,243,17,44,26,1.9,2.2,2022-03-16 00:00:00,18,Not Hispanic or Latino,Minor Injury,2022,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Civil Disorder,I,BRIDGEPORT,Bridgeport,Connecticut,148395,243,17,44,26,1.9,2.2,2022-03-16 00:00:00,18,Not Hispanic or Latino,Minor Injury,2022,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Civil Disorder,I,BRIDGEPORT,Bridgeport,Connecticut,148395,243,17,44,26,1.9,2.2,2022-03-20 00:00:00,0,Hispanic or Latino,Minor Injury,2022,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,I,BRIDGEPORT,Bridgeport,Connecticut,148395,243,17,44,26,1.9,2.2,2022-03-30 00:00:00,15,Not Hispanic or Latino,Minor Injury,2022,5,F,28,
Other,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Investigating Suspicious Persons or Circumstances,I,WEST HARTFORD,West Hartford,Connecticut,63934,105,5,20,17,2.0,2.3,2022-02-25 00:00:00,18,Not Hispanic or Latino,None,2022,5,F,25,
