state_name,data_year,total_incidents,white_victims,black_victims,nat_amer_victims,asian_victims,hispanic_victims,other_race_victims,victims_age_18_29,victims_age_30_39,victims_age_40_49,victims_age_50_59,victims_age_60_69,victims_age_70_79,victims_age_80_plus,involving_firearm,sex_assaults,victim_offender_nonmarried_partner,victim_offender_rel_spouse,dv_total,firearm_nonmarried,near_school,on_tribal_lands,fem_pop,white_pop,black_pop,nat_amer_pop,asian_pop,hispanic_pop,other_race_pop,diversity_index,%_fem_age_18-29,%_fem_age_30-39,%_fem_age_40-49,fem_age_50-59,fem_age_60-69,fem_age_70-79,fem_age_80+,age_coef_variation,fem_poverty_rate,male_poverty_rate,poverty_gender_disparity_score,fem_labor_force_part,all_labor_force_part,labor_force_ratio,unemployment_rate,mhhi,%_at_least_bach_degree,%_at_least_high_school,avg_years_schooling,gun_deaths_per_100k,white_adj_rate,black_adj_rate,nat_amer_adj_rate,asian_adj_rate,hispanic_adj_rate
Alabama,2021,36000,14280,18897,31,105,645,2687,13768,10321,6369,3284,1575,535,148,4368,941,8345,3490,18612,438,248,1,2038178.8,0.641532918,0.257599144,0.003179046,0.013483861,0.04711107,0.037093961,0.51829086,0.189434215,0.159842699,0.156970527,0.161622229,0.166411308,0.1084581,0.057260923,0.527954329,0.179,0.142,1.26056338,0.530470521,0.577143878,0.919130464,0.053,53913,0.274328873,0.879327181,13.24817426,23.6,1092.111504,3599.201553,478.434624,382.0610388,671.7295697
Alabama,2022,41324,19377,20821,63,134,1203,929,14989,11696,7437,4173,2039,762,228,3689,850,9164,4091,19099,344,457,0,2065313.2,0.640518803,0.255503424,0.002501628,0.01511185,0.048573635,0.037790661,0.520431505,0.190983237,0.161319358,0.154198404,0.158653903,0.165791319,0.112951876,0.056101903,0.496688543,0.178,0.145,1.227586207,0.537873136,0.585824454,0.918147292,0.043,59674,0.288003709,0.887969636,13.34770948,26.4,1464.767634,3945.653457,1219.359874,429.3398928,1199.165434
Alabama,2023,42442,20366,21021,80,132,1391,843,14981,11932,7887,4269,2232,847,294,3526,771,9339,4273,19614,357,497,0,2075164,0.633376778,0.253280631,0.002564565,0.015045607,0.05694584,0.038786579,0.529702605,0.190222074,0.161194971,0.156520641,0.15391651,0.167483148,0.113004081,0.057658575,0.510234454,0.172,0.138,1.246376812,0.54278196,0.58569905,0.926725014,0.04,62212,0.288896694,0.891424526,13.3563246,25.9,1549.498565,3999.437995,1503.224521,422.7774286,1177.098217
Alabama,2024,43856,20713,22048,56,156,1599,883,15468,12068,8064,4407,2478,1029,342,3464,737,9933,4380,20716,346,553,4,2098998.2,0.628008149,0.250834335,0.003163814,0.01518875,0.059516075,0.043288877,0.537031104,0.197255952,0.166693806,0.157388443,0.156566298,0.161072034,0.109787686,0.051235781,0.46668058,0.173,0.129,1.341085271,0.543484231,0.5920681,0.917942093,0.042,53913,0.298535816,0.895500388,13.42296164,25.6,1571.323696,4187.647818,843.2668295,489.3172185,1279.976851
Alaska,2021,3443,1204,40,2094,29,23,76,1212,1078,614,347,135,49,8,169,338,1086,341,1957,31,14,2,263199.8,0.578900819,0.028778186,0.134611211,0.063617739,0.071370175,0.122721869,0.621723903,0.218806639,0.203815498,0.159917947,0.154560343,0.158451674,0.077781314,0.026666585,0.342840499,0.107,0.103,1.038834951,0.619996837,0.659223338,0.940495885,0.07,77845,0.327906311,0.933117735,13.69826608,23.5,790.1995318,528.0937422,5910.304972,173.1945465,122.4406198
Alaska,2022,3239,1124,60,1973,40,28,42,1131,1044,541,324,155,36,8,152,287,1037,355,1870,33,19,1,262847.2,0.574037294,0.028168592,0.127175793,0.061213251,0.077006964,0.132398106,0.62630764,0.22211977,0.205674134,0.15921498,0.153619645,0.152790177,0.078309658,0.028271635,0.361023604,0.118,0.103,1.145631068,0.619273692,0.670377161,0.923769078,0.046,88121,0.305888173,0.933221999,13.61465032,25.2,744.942664,810.3688821,5902.272765,248.6057625,138.332643
Alaska,2023,3573,1293,57,2117,56,28,50,1306,1094,590,348,187,43,5,191,257,1195,326,2032,42,26,0,266175,0.576598773,0.027646351,0.1301871,0.058506475,0.074801679,0.132259622,0.623309947,0.218492172,0.203883616,0.167707929,0.14305265,0.148721083,0.089367367,0.028775184,0.321987597,0.108,0.102,1.058823529,0.625804659,0.668194834,0.936560157,0.048,86631,0.32235185,0.932250371,13.64164635,22.7,842.4760204,774.5862357,6109.218277,359.5976389,140.6304681
Alaska,2024,4126,1291,81,2632,45,29,77,1461,1221,792,369,214,46,23,197,245,1369,383,2402,46,26,0,266430.4,0.570046194,0.024053785,0.134605537,0.059200171,0.077322589,0.134771723,0.628703241,0.215846929,0.209412446,0.164405261,0.132345662,0.151542288,0.094144553,0.032302862,0.343119816,0.106,0.096,1.104166667,0.620506026,0.666443149,0.931071205,0.06,95665,0.327545971,0.934062226,13.7730738,23.5,850.0264018,1263.914852,7339.038791,285.3026304,140.7692621
Arizona,2021,19868,14131,1667,3468,151,4156,451,7373,5580,3337,2160,910,351,157,1013,1213,4876,1933,9781,129,163,770,2854606.6,0.520081178,0.042905916,0.033144932,0.03273401,0.323120106,0.048013858,0.618792615,0.209143276,0.170917321,0.152691197,0.150968925,0.153120749,0.112899496,0.050259037,0.445166175,0.137,0.118,1.161016949,0.554416267,0.605643378,0.915417038,0.058,69056,0.324294113,0.889692723,13.47792491,16.7,951.821464,1361.043971,3665.352023,161.5963217,450.5731318
Arizona,2022,26152,18330,2871,4069,286,5879,596,9700,7493,4476,2550,1294,474,165,1351,1565,6153,2447,12462,154,298,807,2904609.8,0.51834283,0.043817145,0.032841627,0.034925006,0.324562585,0.045510808,0.619690335,0.2122296,0.169802172,0.151848471,0.14753241,0.151066143,0.114821379,0.052699825,0.458972235,0.134,0.115,1.165217391,0.555264798,0.607155336,0.914534989,0.043,74568,0.329689832,0.891514579,13.48063501,18.3,1217.468045,2255.803766,4265.551868,281.9302948,623.615941
Arizona,2023,28391,20589,3232,3609,287,7081,674,10564,8030,4809,2745,1449,562,232,1493,1179,6612,2639,13369,151,349,620,2949989.6,0.522727787,0.045070178,0.031408989,0.034887498,0.315798596,0.050106952,0.620281218,0.206063775,0.170243796,0.152443204,0.145473139,0.152426791,0.117914455,0.05543484,0.470127603,0.134,0.115,1.165217391,0.561719311,0.607494261,0.924649577,0.043,77315,0.335151626,0.893759609,13.51393135,20.5,1335.178043,2430.869216,3895.044643,278.8634444,760.0880674
Arizona,2024,36320,26171,4186,4185,388,10013,1390,13404,10313,6352,3458,1836,732,225,1845,1313,8050,3162,16352,186,498,957,3021654.2,0.511989105,0.044349772,0.031408989,0.038174933,0.321226279,0.053218618,0.627460823,0.207344008,0.170603074,0.153489015,0.141121861,0.153059632,0.117844083,0.056538326,0.47977229,0.124,0.11,1.127272727,0.564259187,0.613958526,0.919050983,0.046,81486,0.347343035,0.897350407,13.60646239,18.5,1691.666839,3123.655068,4409.575094,336.3633585,1031.593002
Arkansas,2021,29611,16568,12463,62,128,1281,390,12011,8542,4926,2447,1164,356,165,3365,1231,7003,2358,12142,403,146,0,1190439.4,0.682223186,0.147319252,0.00366074,0.038174933,0.081840688,0.070881601,0.500934969,0.201500869,0.171332257,0.155953297,0.162523661,0.154307044,0.106413614,0.047969258,0.450781209,0.178,0.148,1.202702703,0.543383706,0.585688774,0.927768689,0.055,52528,0.252744799,0.88669438,13.0814658,22.6,2040.028893,7106.50061,1422.707145,281.6594934,1314.838965
Arkansas,2022,28329,16124,11652,54,91,1356,408,11081,8009,4977,2539,1205,365,153,2856,1193,6310,2259,11352,340,300,0,1201257.8,0.674710085,0.143036416,0.004163333,0.014074532,0.083862916,0.078600963,0.51083427,0.203744684,0.164980225,0.159817875,0.156921236,0.159103081,0.104942676,0.050490223,0.481121934,0.185,0.15,1.233333333,0.5299629,0.577713322,0.917345819,0.045,55432,0.254082865,0.89141019,13.13179424,23.3,1989.387419,6781.373044,1079.733038,538.2340996,1346.026189
Arkansas,2023,27226,15374,11418,52,84,1548,298,10351,7744,4821,2481,1276,406,147,2694,1007,6116,2009,10696,271,295,1,1214424,0.671131637,0.143108329,0.003787815,0.016415058,0.091239717,0.074317444,0.514970762,0.203033067,0.167283514,0.161864125,0.150648202,0.160366106,0.105229567,0.05157542,0.490122892,0.172,0.14,1.228571429,0.54250288,0.587512175,0.923390021,0.042,58700,0.261767811,0.892506883,13.17796044,22.1,1886.291569,6569.839903,1130.431479,421.3728243,1397.065234
Arkansas,2024,28021,15672,11811,49,88,1708,401,10804,7812,4966,2465,1393,427,154,2519,1038,5794,2094,10693,281,324,1,1228277.8,0.665682755,0.140563226,0.004256313,0.016415058,0.095413609,0.076412549,0.521835415,0.202291246,0.166981152,0.162246508,0.149317064,0.156868552,0.111159068,0.051136411,0.460029144,0.169,0.141,1.19858156,0.548193368,0.589848236,0.929380363,0.038,62106,0.271173172,0.892940291,13.21279953,21.9,1916.728119,6840.980479,937.2725976,436.4591958,1457.4073
California,2021,15660,12270,2186,100,698,6192,406,5793,4381,2628,1618,800,303,137,521,1271,165,91,308,3,20,6,15340103.8,0.342571262,0.052782192,0.002448377,0.149666128,0.401515721,0.05101632,0.693635487,0.209675884,0.190152255,0.165785883,0.162289132,0.140450044,0.087057963,0.044588839,0.512174161,0.133,0.113,1.17699115,0.577879806,0.633556348,0.912120615,0.083,84907,0.361867871,0.844485345,13.22193646,8.5,233.4884149,269.9817681,266.2523261,30.40210125,100.5310214
California,2022,88047,67348,11930,565,4467,32267,3737,31615,25538,15132,9002,4386,1724,650,3852,5785,19382,8141,33922,242,1346,22,15347122.8,0.33719313,0.051889627,0.002639809,0.152650972,0.403086068,0.052540394,0.6950601,0.210337505,0.188396274,0.164862697,0.158273272,0.141296305,0.089931985,0.046901961,0.521527027,0.132,0.112,1.178571429,0.583538081,0.639379923,0.912662504,0.053,91551,0.361867871,0.844485345,13.22193646,9,1301.424617,1498.072827,1394.597796,190.6730925,521.5954967
California,2023,136951,104009,19690,819,6957,52583,5476,48592,40274,24228,13192,6810,2674,1181,5422,5736,32038,13659,56155,312,2007,20,15400517.8,0.332672419,0.051451869,0.002631785,0.155080099,0.404474758,0.053689071,0.696142658,0.204818,0.19002572,0.164980917,0.156811987,0.143217181,0.092200973,0.047945223,0.520007773,0.13,0.11,1.181818182,0.589590145,0.642678049,0.917395804,0.055,95521,0.374877886,0.848191054,13.3015895,8.7,2030.106406,2484.901841,2020.682924,291.2933772,844.1480338
California,2024,172489,129284,26548,1043,8754,58515,6860,60888,49911,30966,16679,8939,3528,1578,6087,7778,40629,16624,70356,398,2269,22,15640336,0.325686017,0.050932226,0.002683505,0.158343292,0.40752471,0.05483025,0.697171982,0.204342694,0.188720401,0.167323138,0.153261036,0.142366308,0.09531646,0.048669964,0.510614475,0.128,0.108,1.185185185,0.590277625,0.642053735,0.919358603,0.059,100149,0.38123649,0.848480966,13.31538306,8,2538.046583,3332.675837,2485.053946,353.4767016,918.051794
Colorado,2021,35158,28521,4688,477,441,8759,1031,14099,10127,5660,2997,1357,536,382,3268,3012,8930,3892,15709,261,226,4,2264411.2,0.651793019,0.037407677,0.003284717,0.031140374,0.222504929,0.053869285,0.520375671,0.210887622,0.198544562,0.167074747,0.151440645,0.147218649,0.086072497,0.038761278,0.450332911,0.106,0.088,1.204545455,0.630102304,0.680595328,0.925810504,0.053,82254,0.444154096,0.924342178,14.15364764,15.4,1932.412107,5534.413056,6413.057393,625.4022955,1738.439559
Colorado,2022,35291,28708,4607,385,451,9380,1140,13463,10531,5836,3092,1370,639,360,4134,2866,8260,4090,15249,288,300,1,2286877,0.649540765,0.037801164,0.004005017,0.031277451,0.225167579,0.052208025,0.522247431,0.21367563,0.197100041,0.166653968,0.147029645,0.144710744,0.090801013,0.04002896,0.44084266,0.102,0.087,1.172413793,0.638887298,0.688600652,0.927805247,0.035,89302,0.459140589,0.930321322,14.24557958,17.8,1932.652258,5329.300785,4203.524267,630.5251046,1821.604848
Colorado,2023,34686,28194,4528,330,450,10366,1184,13403,10047,5840,2919,1486,620,371,3541,2023,8286,3846,15149,247,308,3,2309271,0.644707117,0.036866856,0.003299641,0.03280449,0.227358399,0.054963497,0.527193718,0.20990857,0.200728963,0.165871323,0.144471641,0.144452138,0.095004059,0.039563307,0.416438066,0.101,0.086,1.174418605,0.647334628,0.68967801,0.938604128,0.038,92911,0.464328872,0.93280877,14.28808405,17.3,1893.735538,5318.576544,4330.84207,594.0244512,1974.355257
Colorado,2024,35518,28780,4475,311,481,11265,1471,13831,10368,6031,2774,1454,668,392,3621,2135,7940,4140,15142,228,327,4,2355600,0.6360985,0.039544312,0.003777763,0.034078591,0.232135861,0.054364973,0.535796715,0.208459602,0.20119639,0.168590989,0.139882401,0.142775582,0.096983141,0.042111896,0.434218726,0.105,0.087,1.206896552,0.638019203,0.687082526,0.928591804,0.043,97113,0.47766377,0.931635767,14.33158849,16.6,1920.7236,4804.04946,3494.814546,599.1863352,2060.095786
Connecticut,2021,12971,8534,3811,50,103,3746,473,5334,3752,2052,1210,430,126,67,271,789,3706,1038,6064,20,84,1,1477512.2,0.627463358,0.098528205,0.001004272,0.04715197,0.176701112,0.049151084,0.560718499,0.195530461,0.159131621,0.151342222,0.176373532,0.165153092,0.097802943,0.054666128,0.558941548,0.108,0.094,1.14893617,0.61400919,0.656328816,0.935520695,0.067,83771,0.421275691,0.911145386,13.95923454,6,920.5199253,2617.865335,3369.671575,147.8448861,1434.819977
Connecticut,2022,12861,8435,3749,44,92,4231,541,5226,3834,2012,1110,462,160,57,270,704,3561,1036,6016,29,134,0,1488667.8,0.619632095,0.097615275,0.000945341,0.047688699,0.181726626,0.052391963,0.568482735,0.194913343,0.162147446,0.150781876,0.172545563,0.162091331,0.102880014,0.054640427,0.531108275,0.11,0.086,1.279069767,0.612741381,0.656746879,0.932994736,0.047,88429,0.418988303,0.915120219,13.97468085,6.7,914.4361521,2579.882126,3126.557268,129.5909155,1563.963695
Connecticut,2023,12552,8271,3599,65,88,4371,529,5054,3680,2021,1107,511,132,47,193,430,3139,1066,5625,33,161,1,1485456.8,0.613575618,0.099330251,0.000847623,0.04815497,0.186125585,0.051965954,0.573995649,0.189893245,0.159773858,0.154848551,0.164710588,0.167719363,0.106179866,0.056874529,0.535643254,0.113,0.093,1.215053763,0.627779867,0.663927105,0.945555411,0.046,91665,0.429042369,0.917570145,14.08299237,7,907.4650364,2439.15999,5162.387468,123.0216448,1580.937513
Connecticut,2024,12351,8229,3638,65,80,4200,339,4656,3660,2198,1111,528,141,57,177,407,3065,994,5520,21,194,1,1513171.4,0.604347293,0.099394324,0.001022022,0.047057076,0.192324552,0.055854734,0.582561221,0.192462258,0.163966192,0.153167531,0.160218927,0.164976835,0.106424423,0.058783834,0.552352853,0.116,0.088,1.318181818,0.622272913,0.661061185,0.941324234,0.049,96049,0.425653614,0.918125825,14.04507617,6.2,899.8546329,2418.872551,4203.054176,112.3509955,1443.199723
Delaware,2021,9686,4960,4576,8,64,714,78,3913,2851,1434,959,375,109,45,701,234,1745,526,3231,33,142,0,413238,0.593204596,0.204524888,0.002141752,0.040793953,0.10087165,0.058463161,0.591016113,0.181713289,0.160594831,0.145505181,0.162373047,0.18583744,0.112638407,0.051337805,0.455775316,0.13,0.101,1.287128713,0.570383694,0.60056253,0.949749053,0.056,71091,0.356195437,0.913562573,13.7598326,14.3,2023.377509,5414.266158,903.9003507,379.6504612,1712.887484
Delaware,2022,9499,4744,4616,4,60,734,75,3810,2590,1499,981,434,139,46,625,182,1577,544,3147,32,305,0,420799.6,0.588520575,0.216035805,0.001252951,0.040603066,0.103397892,0.05018971,0.592111753,0.181329673,0.160928506,0.143897668,0.155233847,0.182048674,0.122981411,0.053580221,0.435677392,0.1,0.087,1.149425287,0.588858694,0.627433517,0.938519665,0.043,82174,0.365150592,0.919999006,13.83235618,16.6,1915.612717,5077.673202,758.6659381,351.1697537,1686.976593
Delaware,2023,9545,4869,4509,9,66,781,92,3752,2539,1636,944,485,147,42,637,108,1549,554,3243,35,367,0,427381.4,0.580320577,0.217061896,0.001092171,0.042981326,0.111080638,0.047463392,0.599671892,0.177600139,0.159307411,0.145803368,0.154803215,0.179311953,0.126419084,0.05675483,0.448941945,0.115,0.094,1.223404255,0.587672236,0.622303034,0.944350588,0.035,81361,0.364632424,0.91384376,13.76675731,12.1,1963.162217,4860.500876,1928.129731,359.2927952,1645.117988
Delaware,2024,9975,4928,4826,10,75,830,136,3709,2656,1804,1019,574,150,63,658,103,1654,530,3465,31,296,0,436745.4,0.565857382,0.214091036,0.000789036,0.048112161,0.116751607,0.054398779,0.615064884,0.178799395,0.161900477,0.145409938,0.148013393,0.183519068,0.124502249,0.05785548,0.464694254,0.103,0.088,1.170454545,0.603366879,0.626051797,0.96376511,0.051,87534,0.359915684,0.91822673,13.7692695,12,1994.046923,5161.316534,2901.849215,356.9258972,1627.746934
District of Columbia,2021,4787,618,3860,3,62,349,244,2040,1345,697,470,184,41,10,233,255,630,117,1085,12,65,0,285426.6,0.364245952,0.426751735,0.000413402,0.040158197,0.114795911,0.053634803,0.667540198,0.24805887,0.249868092,0.147319836,0.120598431,0.110921687,0.081800365,0.041432719,0.411082938,0.183,0.145,1.262068966,0.681843254,0.70728737,0.964025774,0.082,90088,0.630468655,0.927855314,15.28501548,,594.4280528,3168.965893,2542.460633,540.907545,1065.134775
District of Columbia,2022,9892,1355,7880,10,120,701,527,4081,3018,1428,874,371,96,24,413,550,1440,259,2406,24,104,0,287230.8,0.367287732,0.416504541,0.001506394,0.040562486,0.117461518,0.05667733,0.672966577,0.255616041,0.240729755,0.152842244,0.114371439,0.115342784,0.074661213,0.046436524,0.414857699,0.141,0.125,1.128,0.701204019,0.717622012,0.97712167,0.051,101027,0.653701451,0.936658939,15.53924099,,1284.404637,6586.815047,2311.162142,1029.972606,2077.740958
District of Columbia,2023,10719,1461,8419,14,167,777,658,4283,3286,1594,915,502,111,28,515,232,1465,212,2517,28,130,0,291875.8,0.371463035,0.401645429,0.00098384,0.041204939,0.119972547,0.06473021,0.680413936,0.256591331,0.247718379,0.149104516,0.114038231,0.103643399,0.086087987,0.042816157,0.416518328,0.146,0.134,1.089552239,0.707815287,0.727739074,0.972622348,0.053,108210,0.659441853,0.927476451,15.47021343,,1347.52405,7181.573217,4875.346326,1388.57425,2218.91697
District of Columbia,2024,10386,1520,8104,10,131,831,621,3969,3472,1561,821,437,104,22,481,176,1466,196,2463,35,113,0,302464.2,0.362192951,0.407010324,0.001167675,0.049258811,0.125923816,0.054446422,0.681909848,0.256450846,0.24182366,0.163037477,0.110327106,0.102537755,0.080733522,0.045089634,0.415532924,0.18,0.166,1.084337349,0.698328958,0.712913127,0.979542854,0.056,109707,0.654649641,0.919528813,15.39492233,,1387.489214,6582.941996,2831.418332,879.2520559,2181.82126
Florida,2021,229,129,49,41,8,58,2,102,70,41,13,3,0,0,2,3,33,23,68,0,0,0,8980076.2,0.511444173,0.146288796,0.000934479,0.027804483,0.267704914,0.045823155,0.642484801,0.174516396,0.159076207,0.153285828,0.164137976,0.163452155,0.122390725,0.063140713,0.515894595,0.142,0.12,1.183333333,0.546389662,0.591454705,0.923806435,0.056,63062,0.331608016,0.897948829,13.49929172,13.7,2.808739446,3.729967027,488.5784289,3.204019429,2.412635026
Florida,2022,40588,22085,17671,128,224,7538,480,14809,11790,6897,4329,1983,584,196,2910,1109,4547,3388,12632,120,635,0,9199087.8,0.508406068,0.145697496,0.001011651,0.028037625,0.27085129,0.045995871,0.644032336,0.17718493,0.159772831,0.150017528,0.161319025,0.161523926,0.124509949,0.065671811,0.527442282,0.138,0.115,1.2,0.551057708,0.596214118,0.924261421,0.04,63062,0.342665022,0.899224498,13.5584697,14.1,472.2173223,1318.451853,1375.417325,86.84844193,302.5383687
Florida,2023,57997,33987,22901,164,339,11405,606,19938,16869,10568,6026,3161,1056,379,3808,1611,7585,5222,20017,194,931,2,9364557.6,0.50288655,0.143622368,0.001015845,0.029221132,0.274062938,0.049191167,0.648092562,0.17320823,0.161147864,0.151707297,0.156704957,0.165922099,0.125256776,0.066052776,0.527338944,0.132,0.115,1.147826087,0.557712667,0.600365081,0.928955872,0.041,73311,0.349162063,0.902477123,13.60817982,14.4,721.6980734,1702.727297,1723.967743,123.8840506,444.3832852
Florida,2024,72084,41803,28733,197,554,14060,797,24824,20626,13253,7316,4138,1417,510,4382,2067,10950,6515,26784,281,1186,4,9688355.6,0.490715921,0.142934463,0.001066651,0.030191832,0.286925651,0.048165482,0.653208697,0.174680053,0.16228818,0.154516346,0.154046006,0.162517894,0.1254413,0.066510222,0.53020992,0.131,0.11,1.190909091,0.565606756,0.607754925,0.930649399,0.046,77735,0.358363799,0.903588881,13.65031255,13.7,879.2800727,2074.884602,1906.311249,189.3957493,505.7849172
Georgia,2021,59471,21566,36613,114,454,2974,724,24462,16367,9773,5466,2308,814,281,6563,2706,13280,5391,25589,521,670,1,4296736.8,0.502263332,0.304058422,0.00171118,0.042780238,0.100330328,0.0488565,0.640993812,0.212988951,0.178008957,0.169584206,0.168168853,0.145211312,0.088578712,0.037459008,0.422889505,0.152,0.128,1.1875,0.593929351,0.6387771,0.92979124,0.055,66559,0.346278982,0.889708721,13.57012877,17.7,999.3080272,2802.460673,1550.495122,246.9868919,689.8743227
Georgia,2022,63546,23556,38561,115,562,4058,752,24688,18082,10656,6123,2715,960,322,7184,2971,12838,5938,26739,463,998,0,4366199.6,0.496263038,0.30690718,0.001092563,0.043907399,0.103786023,0.048043797,0.644522181,0.214953416,0.176468603,0.168234087,0.166913234,0.142257249,0.092164158,0.039009253,0.423258394,0.138,0.114,1.210526316,0.593929351,0.6387771,0.92979124,0.042,72837,0.346941353,0.895140039,13.59321026,20.3,1087.141389,2877.647898,2410.725523,293.1534564,895.5082408
Georgia,2023,62999,23086,38458,120,712,4863,623,23841,17922,10888,5955,3051,1014,328,6501,1723,12461,5874,26687,436,878,0,4418983.8,0.486579069,0.304532312,0.001373895,0.044903963,0.110848838,0.051761923,0.653515866,0.21068023,0.178800474,0.168321208,0.163465728,0.145278582,0.094332794,0.039120985,0.414712463,0.147,0.123,1.195121951,0.59612674,0.640994132,0.930003428,0.044,74632,0.354155861,0.893350791,13.59412558,20,1073.675044,2857.793907,1976.53857,358.816919,992.7747325
Georgia,2024,64387,23547,39365,126,680,5194,669,24487,18281,11078,5944,3144,1064,389,5951,1888,12642,5895,27086,395,919,0,4507434.6,0.480089936,0.302546097,0.001560879,0.048674711,0.116198388,0.05092999,0.65951192,0.208892464,0.179485556,0.168283572,0.159253985,0.146012116,0.095877395,0.042194913,0.440092396,0.136,0.115,1.182608696,0.607698386,0.644990318,0.942182184,0.047,79991,0.363102824,0.897803925,13.65330525,18.6,1088.136924,2886.617678,1790.902214,309.9389069,991.6819487
Hawaii,2021,4968,1256,265,9,737,128,2701,1666,1439,981,508,237,110,27,107,389,1242,490,2153,11,87,0,570588.4,0.207793956,0.01813669,0.000985049,0.364536025,0.111084365,0.297463916,0.722780732,0.187043807,0.176746981,0.152345526,0.154301331,0.156957958,0.116227683,0.056376715,0.485054101,0.116,0.108,1.074074074,0.59775674,0.633959287,0.942894523,0.077,84857,0.353024948,0.929321798,13.76180083,3.4,1059.336143,2560.736582,1601.259564,354.3268767,201.9454602
Hawaii,2022,5851,1593,163,5,898,182,3192,1785,1708,1239,685,305,95,34,101,535,1466,588,2532,5,145,0,571324.2,0.206872537,0.016443595,0.00127066,0.345873062,0.111167508,0.318372638,0.723584221,0.18465389,0.172380372,0.155052404,0.150349636,0.157949575,0.115774105,0.063840018,0.551418801,0.108,0.095,1.136842105,0.589806549,0.634690776,0.929281741,0.036,92458,0.35425744,0.928951998,13.7858324,4.8,1347.815092,1735.03489,688.7443124,454.4404464,286.5569179
Hawaii,2023,4659,1069,223,8,689,91,2670,1528,1289,962,520,249,86,25,62,276,1127,382,1841,5,204,0,573530.8,0.208910223,0.015663302,0.000721185,0.360984797,0.101112924,0.312607568,0.717853321,0.178270087,0.169342273,0.158018516,0.149138168,0.156398334,0.123307217,0.065525405,0.531399594,0.107,0.096,1.114583333,0.591794056,0.630302886,0.938904246,0.035,95322,0.36999718,0.929914909,13.85908145,4.5,892.1980445,2482.36018,1934.133986,332.7925263,156.9198836
Hawaii,2024,5294,1621,204,6,897,154,2566,1572,1557,1205,532,313,95,20,115,266,1302,473,2176,12,219,0,580949.6,0.207152666,0.016279131,0.001425859,0.356035974,0.102269066,0.316837304,0.719214276,0.17914422,0.16740597,0.159923079,0.145687122,0.156242741,0.125506805,0.066090063,0.526585496,0.106,0.094,1.127659574,0.600627348,0.641014752,0.936994578,0.034,100745,0.377574922,0.93711601,13.93452096,4.9,1346.957928,2157.051392,724.3295649,433.6707235,259.2017767
Idaho,2021,8664,8015,162,224,59,1013,204,3250,2598,1495,859,306,115,41,303,719,2037,1313,4401,42,82,1,717568.4,0.786710456,0.007193874,0.00713022,0.013598131,0.13252299,0.052844329,0.360444292,0.205696872,0.177282026,0.165461643,0.150294616,0.155950058,0.102066669,0.043248115,0.423724178,0.121,0.099,1.222222222,0.574647053,0.631253822,0.910326454,0.033,66474,0.30715207,0.912598623,13.52525593,17.6,1419.793878,3138.259719,4378.060746,604.657558,1065.258269
Idaho,2022,9233,8385,203,331,75,1063,239,3445,2702,1698,835,383,128,42,355,706,2050,1405,4562,44,125,1,735746.6,0.789681764,0.006120577,0.008161285,0.01298276,0.135078155,0.04797546,0.355582339,0.216035439,0.168369214,0.165371291,0.148347398,0.152674645,0.103693452,0.045508561,0.438875936,0.115,0.1,1.15,0.570616029,0.623990269,0.914463025,0.03,72785,0.322742619,0.920101736,13.55404014,16.3,1443.187286,4507.911778,5512.405861,785.1741097,1069.596272
Idaho,2023,8989,8213,206,266,97,1072,207,3214,2634,1780,818,360,146,37,299,503,1953,1352,4371,38,158,0,749145.4,0.783780537,0.00775019,0.006928702,0.013167739,0.138267117,0.050105714,0.363778229,0.211137565,0.171754477,0.165180418,0.142857314,0.15424145,0.106780078,0.048048699,0.449978124,0.112,0.09,1.244444444,0.575477074,0.62646272,0.918613439,0.036,74942,0.321425836,0.921597085,13.57701439,17.5,1398.753644,3548.042012,5124.643238,983.3189469,1034.927103
Idaho,2024,9221,8512,153,261,80,1096,215,3377,2646,1756,822,410,157,53,305,561,2019,1438,4540,52,163,1,767570.6,0.778373407,0.007171195,0.006265428,0.014595685,0.14297676,0.050617525,0.370826636,0.213927713,0.173980829,0.160894026,0.139225297,0.151772921,0.10999309,0.050206125,0.456447994,0.117,0.092,1.27173913,0.583517015,0.63235964,0.922761318,0.037,81166,0.330265604,0.924895556,13.63704099,17.9,1424.706131,2779.595289,5427.145087,714.0804995,998.6809624
Illinois,2021,48419,23031,23806,53,595,6333,934,20728,13731,7551,3949,1739,516,205,2085,2155,10775,3156,18887,114,425,4,5039617.2,0.589344061,0.133879742,0.00100312,0.056916447,0.179721073,0.039135557,0.597678048,0.201267167,0.174608821,0.161380086,0.165444029,0.154128632,0.09546122,0.047710044,0.499784563,0.131,0.11,1.190909091,0.603041811,0.645375439,0.93440465,0.074,72205,0.371399786,0.901725601,13.69759688,14.1,775.4366695,3528.369124,1048.396182,207.4348085,699.2185408
Illinois,2022,81291,38177,40473,90,997,12300,1554,33460,23026,13100,7215,3180,967,343,2912,3509,17819,5176,31658,196,1244,1,5033054,0.584667167,0.131967793,0.000826973,0.059393904,0.182778585,0.040365578,0.602183095,0.203810971,0.173209549,0.160014283,0.161673922,0.152068193,0.098354795,0.050868287,0.517191731,0.132,0.107,1.23364486,0.603658827,0.649903457,0.928843846,0.048,76708,0.376794969,0.904015363,13.71003823,16.1,1297.362982,6093.4865,2162.318127,333.5198568,1337.051731
