weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,sex_code,age_range_low_num,age_range_high_num
,,None (no bias),Victim Was Stranger,Field/Woods,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,I,OCEANSIDE,Oceanside,California,175335,177,16,23,72,1.1,1.6,2021-11-05 00:00:00,20,Not Hispanic or Latino,Minor Injury,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,I,BOULDER,Boulder,Colorado,108698,126,22,34,59,1.5,2.2,2021-12-17 00:00:00,18,Not Hispanic or Latino,None,2021,F,28,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Civil Disorder,I,WATERLOO,Waterloo,Iowa,67174,101,1,12,7,1.7,1.8,2021-12-05 00:00:00,0,Unknown,Minor Injury,2021,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,CICERO,Cicero,Illinois,79288,,,,,,,2021-11-06 00:00:00,23,Not Hispanic or Latino,None,2021,F,37,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Attempting Other Arrests,I,FORT WAYNE,Fort Wayne,Indiana,274295,408,16,54,51,1.7,1.9,2021-09-26 00:00:00,19,Not Specified,Minor Injury,2021,F,34,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Attempting Other Arrests,I,HOWARD,Howard,Indiana,23650,,,,,,,2021-12-17 00:00:00,0,Not Hispanic or Latino,None,2021,F,33,
,,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,NEWTON,Newton,Massachusetts,88769,120,8,20,23,1.6,1.9,2021-08-31 00:00:00,15,Not Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,Attempting Other Arrests,I,SPRINGFIELD,Springfield,Missouri,168988,269,23,40,54,1.8,2.3,2021-09-25 00:00:00,13,Not Hispanic or Latino,None,2021,F,45,
,,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,42,42 Years Old,All Other,I,ST. LOUIS,St. Louis,Missouri,295536,934,164,185,254,3.8,5.2,2021-08-24 00:00:00,4,Not Specified,None,2021,F,42,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,I,ALBUQUERQUE,Albuquerque,New Mexico,564147,808,184,132,350,1.7,2.6,2021-02-25 00:00:00,12,Not Hispanic or Latino,Minor Injury,2021,F,21,41
Other,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,"Handling, Transporting, Custody of Prisoners",I,BETHANY,Bethany,Oklahoma,19209,26,2,1,7,1.4,1.9,2021-12-21 00:00:00,10,Not Specified,Minor Injury,2021,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,PORTLAND,Portland,Oregon,664350,654,99,137,150,1.2,1.6,2021-08-12 00:00:00,15,Not Specified,Minor Injury,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,37,37 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,PORTLAND,Portland,Oregon,664350,654,99,137,150,1.2,1.6,2021-08-12 00:00:00,15,Not Specified,Minor Injury,2021,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,PORTLAND,Portland,Oregon,664350,654,99,137,150,1.2,1.6,2021-08-12 00:00:00,15,Not Specified,Minor Injury,2021,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,I,TEXARKANA,Texarkana,Texas,36208,79,5,8,7,2.4,2.7,2021-10-30 00:00:00,16,Not Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Investigating Suspicious Persons or Circumstances,I,LUBBOCK,Lubbock,Texas,265990,378,30,43,84,1.6,2,2021-04-12 00:00:00,21,Hispanic or Latino,Minor Injury,2021,F,24,
Personal Weapons,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,All Other,I,FORT WORTH,Fort Worth,Texas,947862,1416,160,215,297,1.7,2.2,2021-10-14 00:00:00,12,Not Hispanic or Latino,Minor Injury,2021,F,37,
Personal Weapons,t,None (no bias),Victim Was Stepsibling,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",I,AMARILLO,Amarillo,Texas,200515,304,11,41,49,1.7,2,2021-01-01 00:00:00,21,Not Hispanic or Latino,None,2021,F,22,0
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,52,52 Years Old,Investigating Suspicious Persons or Circumstances,I,KING,King,Washington,231851,163,7,22,52,0.8,1.1,2021-04-20 00:00:00,12,Not Specified,None,2021,F,52,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,I,SPOKANE,Spokane,Washington,167512,107,7,6,13,0.7,0.8,2021-11-10 00:00:00,22,Not Hispanic or Latino,None,2021,F,26,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,I,SPOKANE,Spokane,Washington,167512,107,7,6,13,0.7,0.8,2021-11-10 00:00:00,22,Not Hispanic or Latino,None,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,54,54 Years Old,Investigating Suspicious Persons or Circumstances,I,MILWAUKEE,Milwaukee,Wisconsin,0,244,120,44,143,0,0,2021-10-14 00:00:00,13,Not Hispanic or Latino,Apparent Broken Bones,2021,F,54,
None,f,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,44,44 Years Old,"Handling, Transporting, Custody of Prisoners",I,PULASKI,Pulaski,Arkansas,47149,88,47,36,277,2.6,9.5,2021-02-06 00:00:00,5,Not Hispanic or Latino,None,2021,F,43,45
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Investigating Suspicious Persons or Circumstances,I,FAYETTEVILLE,Fayetteville,Arkansas,91309,111,8,12,37,1.3,1.8,2021-06-20 00:00:00,18,Not Specified,Minor Injury,2021,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,SAN DIEGO,San Diego,California,485068,2001,623,462,1043,5.1,8.5,2021-01-08 00:00:00,11,Not Hispanic or Latino,None,2021,F,24,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,LITTLETON,Littleton,Colorado,46466,63,8,11,22,1.6,2.2,2021-04-02 00:00:00,1,Not Hispanic or Latino,None,2021,F,28,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Attempting Other Arrests,I,SIOUX,Sioux,Iowa,14799,13,11,1,15,0.9,2.7,2021-04-17 00:00:00,1,Not Hispanic or Latino,None,2021,F,36,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Attempting Other Arrests,I,SIOUX,Sioux,Iowa,14799,13,11,1,15,0.9,2.7,2021-04-17 00:00:00,1,Not Hispanic or Latino,None,2021,F,36,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",I,WOODBURY,Woodbury,Iowa,15799,41,56,1,26,2.7,7.8,2021-12-26 00:00:00,0,Not Specified,None,2021,F,24,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,45,45 Years Old,Responding to Disturbance Call,I,ROCKFORD,Rockford,Illinois,144027,245,8,37,35,2,2.3,2021-09-13 00:00:00,11,Not Hispanic or Latino,Minor Injury,2021,F,45,
Personal Weapons,t,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,52,52 Years Old,Responding to Disturbance Call,I,SP: MOREHEAD,State Police:,Kentucky,0,,,,,0,0,2021-07-17 00:00:00,15,Not Hispanic or Latino,Minor Injury,2021,F,52,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,25,25 Years Old,All Other,I,OHIO,Ohio,Kentucky,17295,,,,,,,2021-05-01 00:00:00,10,Not Hispanic or Latino,Minor Injury,2021,F,21,30
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",I,BERRIEN,Berrien,Michigan,51267,62,50,12,35,1.4,3.1,2021-03-17 00:00:00,4,Unknown,Minor Injury,2021,F,24,
Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,22,22 Years Old,Traffic Pursuits and Stops,I,DETROIT,Detroit,Michigan,673708,1854,155,621,470,3.7,4.6,2021-12-08 00:00:00,1,Not Specified,None,2021,F,22,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,22,22 Years Old,Traffic Pursuits and Stops,I,DETROIT,Detroit,Michigan,673708,1854,155,621,470,3.7,4.6,2021-12-08 00:00:00,1,Not Specified,None,2021,F,22,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,ST. JOSEPH,St. Joseph,Missouri,73821,,,,,,,2021-10-02 00:00:00,6,Not Hispanic or Latino,None,2021,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,DAWSON,Dawson,Montana,3753,7,26,1,21,2.1,14.7,2021-04-07 00:00:00,14,Not Hispanic or Latino,None,2021,F,35,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",I,NEW HANOVER,New Hanover,North Carolina,98766,317,80,71,89,3.9,5.6,2021-04-08 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,NEWARK,Newark,New Jersey,295039,785,87,247,218,3.5,4.5,2021-06-17 00:00:00,19,Hispanic or Latino,Minor Injury,2021,F,30,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Residence/Home,Kidnapping/Abduction,Person,f,t,  ,Kidnapping/Abduction,A    ,White,10,33,33 Years Old,Attempting Other Arrests,I,ALBUQUERQUE,Albuquerque,New Mexico,564147,808,184,132,350,1.7,2.6,2021-03-12 00:00:00,13,Not Hispanic or Latino,None,2021,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Liquor Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Civil Disorder,I,LAWTON,Lawton,Oklahoma,92711,155,22,10,22,1.8,2.3,2021-03-02 00:00:00,12,Not Specified,None,2021,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Investigating Suspicious Persons or Circumstances,I,OKLAHOMA CITY,Oklahoma City,Oklahoma,670872,979,67,126,206,1.6,2.1,2021-06-28 00:00:00,14,Not Specified,Minor Injury,2021,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,All Other,I,ALBANY,Albany,Oregon,56746,41,9,7,21,0.8,1.4,2021-01-12 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,F,29,0
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Church/Synagogue/Temple/Mosque,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,43,43 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,I,UNION,Union,South Carolina,7458,23,1,2,1,3.4,3.6,2021-10-05 00:00:00,2,Not Hispanic or Latino,Minor Injury,2021,F,43,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,58,58 Years Old,Responding to Disturbance Call,I,SEGUIN,Seguin,Texas,30653,43,1,9,20,1.7,2.4,2021-08-22 00:00:00,17,Hispanic or Latino,Minor Injury,2021,F,58,
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,HARRIS,Harris,Texas,1963419,1924,1198,403,1484,1.2,2.6,2021-03-20 00:00:00,17,Not Hispanic or Latino,None,2021,F,28,
Asphyxiation,t,None (no bias),Victim Was Stranger,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,39,39 Years Old,Attempting Other Arrests,I,SEATTLE,Seattle,Washington,787749,999,176,179,243,1.5,2,2021-06-18 00:00:00,20,Not Hispanic or Latino,Minor Injury,2021,F,39,
Personal Weapons,t,None (no bias),Victim Was Stranger,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,39,39 Years Old,Attempting Other Arrests,I,SEATTLE,Seattle,Washington,787749,999,176,179,243,1.5,2,2021-06-18 00:00:00,20,Not Hispanic or Latino,Minor Injury,2021,F,39,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,SEATTLE,Seattle,Washington,787749,999,176,179,243,1.5,2,2021-07-11 00:00:00,5,Unknown,Minor Injury,2021,F,20,50
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,I,NORTH FOND DU LAC,North Fond du Lac,Wisconsin,5064,7,0,0,1,1.4,1.6,2021-07-04 00:00:00,18,Unknown,None,2021,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Investigating Suspicious Persons or Circumstances,I,SAN DIEGO,San Diego,California,485068,2001,623,462,1043,5.1,8.5,2021-08-25 00:00:00,11,Not Hispanic or Latino,Minor Injury,2021,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,District of Columbia,670050,2753,234,822,370,5.3,6.2,2021-10-03 00:00:00,22,Not Hispanic or Latino,None,2021,F,20,79
Personal Weapons,t,None (no bias),Victim Was Stranger,Park/Playground,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,25,25 Years Old,Responding to Disturbance Call,I,HONOLULU,Honolulu,Hawaii,985138,1686,192,256,303,2,2.5,2021-04-02 00:00:00,15,Unknown,Minor Injury,2021,F,25,
Other,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,38,38 Years Old,All Other,I,MONROE,Monroe,Louisiana,46808,,,,,,,2021-10-05 00:00:00,15,Not Hispanic or Latino,None,2021,F,38,
None,f,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,HOLYOKE,Holyoke,Massachusetts,40326,95,10,12,14,2.7,3.2,2021-10-17 00:00:00,3,Hispanic or Latino,None,2021,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,43,43 Years Old,Attempting Other Arrests,I,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-01-01 00:00:00,1,Unknown,None,2021,F,21,65
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",I,"UN OF MA: MED CTR, WORC",University of Massachusetts:,Massachusetts,0,28,10,5,0,0,0,2021-06-15 00:00:00,20,Not Hispanic or Latino,None,2021,F,29,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,"Handling, Transporting, Custody of Prisoners",I,MONTGOMERY COUNTY PD,Montgomery County Police Department,Maryland,1054042,1000,183,240,282,1.2,1.6,2021-05-21 00:00:00,2,Unknown,None,2021,F,25,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",I,HOUGHTON,Houghton,Michigan,20490,18,7,2,3,1,1.5,2021-02-20 00:00:00,0,Not Specified,None,2021,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Field/Woods,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Investigating Suspicious Persons or Circumstances,I,LAPEER,Lapeer,Michigan,59320,41,27,4,7,0.8,1.3,2021-12-14 00:00:00,13,Not Hispanic or Latino,None,2021,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,SPRINGFIELD,Springfield,Missouri,168988,269,23,40,54,1.8,2.3,2021-01-30 00:00:00,10,Not Hispanic or Latino,Minor Injury,2021,F,27,
Unknown,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,Responding to Disturbance Call,I,OVERLAND,Overland,Missouri,15449,,,,,,,2021-07-24 00:00:00,13,Not Hispanic or Latino,None,2021,F,42,
None,f,None (no bias),Victim was Otherwise Known,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,BONNE TERRE,Bonne Terre,Missouri,6811,9,0,1,0,1.5,1.5,2021-03-20 00:00:00,18,Not Hispanic or Latino,None,2021,F,38,42
Personal Weapons,t,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Responding to Disturbance Call,I,BUTNER,Butner,North Carolina,7902,29,1,3,5,4,4.8,2021-12-14 00:00:00,10,Not Hispanic or Latino,None,2021,F,25,
Other,t,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Attempting Other Arrests,I,STALLINGS,Stallings,North Carolina,16746,17,0,4,2,1.3,1.4,2021-04-19 00:00:00,17,Not Hispanic or Latino,None,2021,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",I,WILMINGTON,Wilmington,North Carolina,126759,204,23,39,55,1.9,2.5,2021-03-16 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,F,28,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,LINCOLN,Lincoln,Nebraska,293808,296,47,58,89,1.2,1.7,2021-12-09 00:00:00,2,Not Hispanic or Latino,Minor Injury,2021,F,24,
Handgun,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Traffic Pursuits and Stops,I,KNOX,Knox,Tennessee,290703,355,310,45,222,1.4,3.2,2021-02-24 00:00:00,2,Not Hispanic or Latino,None,2021,F,25,0
Handgun,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Traffic Pursuits and Stops,I,KNOX,Knox,Tennessee,290703,355,310,45,222,1.4,3.2,2021-02-24 00:00:00,2,Not Hispanic or Latino,None,2021,F,25,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Handling Persons with Mental Illness,I,CLARKSVILLE,Clarksville,Tennessee,164336,266,15,46,51,1.9,2.3,2021-09-26 00:00:00,19,Not Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,20,20 Years Old,Ambush - No Warning,I,MARION,Marion,Tennessee,19062,29,14,5,18,1.8,3.5,2021-10-24 00:00:00,15,Not Hispanic or Latino,Minor Injury,2021,F,20,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,48,48 Years Old,All Other,I,ISD: EDINBURG,Independent School District:,Texas,0,68,19,14,11,0,0,2021-09-23 00:00:00,10,Hispanic or Latino,None,2021,F,48,
Handgun,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,43,43 Years Old,Responding to Disturbance Call,I,JOSHUA,Joshua,Texas,8411,12,0,4,1,1.9,2,2021-03-06 00:00:00,1,Not Hispanic or Latino,None,2021,F,43,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Bar/Nightclub,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,LUBBOCK,Lubbock,Texas,265990,378,30,43,84,1.6,2,2021-05-08 00:00:00,1,Not Hispanic or Latino,None,2021,F,36,
Handgun,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,40,40 Years Old,All Other,I,DALLAS,Dallas,Texas,1349185,2525,165,593,478,2.3,2.8,2021-02-11 00:00:00,10,Not Hispanic or Latino,None,2021,F,35,45
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,I,NEWPORT NEWS,Newport News,Virginia,178662,351,29,86,147,2.4,3.4,2021-06-13 00:00:00,22,Unknown,Minor Injury,2021,F,29,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Attempting Other Arrests,I,NEWPORT NEWS,Newport News,Virginia,178662,351,29,86,147,2.4,3.4,2021-06-13 00:00:00,22,Unknown,Minor Injury,2021,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",I,VIRGINIA BEACH,Virginia Beach,Virginia,451938,608,54,126,176,1.6,2.1,2021-12-15 00:00:00,10,Not Hispanic or Latino,None,2021,F,24,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Responding to Disturbance Call,I,VA COMMONWEALTH UNIVERSI,Virginia Commonwealth University,Virginia,0,54,5,23,24,0,0,2021-05-10 00:00:00,8,Not Hispanic or Latino,None,2021,F,30,
None,f,None (no bias),Victim was Otherwise Known,Gambling Facility/Casino/Race Track,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,41,41 Years Old,Attempting Other Arrests,I,ONEIDA TRIBAL,Oneida Tribal,Wisconsin,0,14,0,6,5,0,0,2021-05-19 00:00:00,23,Unknown,None,2021,F,41,
