variable,variable_type,states_with_valid_percent_change,mean_absolute_change,median_absolute_change,mean_percent_change,median_percent_change,states_increased,states_decreased,states_no_change,top_5_largest_decreases,top_5_largest_increases
sex_assaults,count,51,-156.95098039215685,-208.5,11.90451155493111,-0.26866096866096867,9,42,0,"[{'state': 'New Hampshire', 'pre_2022': 596.0, 'post_2022_avg': 255.0, 'absolute_change': -341.0, 'percent_change': -0.5721476510067114}, {'state': 'Delaware', 'pre_2022': 234.0, 'post_2022_avg': 105.5, 'absolute_change': -128.5, 'percent_change': -0.5491452991452992}, {'state': 'North Dakota', 'pre_2022': 497.0, 'post_2022_avg': 262.5, 'absolute_change': -234.5, 'percent_change': -0.47183098591549294}, {'state': 'Connecticut', 'pre_2022': 789.0, 'post_2022_avg': 418.5, 'absolute_change': -370.5, 'percent_change': -0.4695817490494297}, {'state': 'Montana', 'pre_2022': 625.0, 'post_2022_avg': 344.5, 'absolute_change': -280.5, 'percent_change': -0.4488}]","[{'state': 'Florida', 'pre_2022': 3.0, 'post_2022_avg': 1839.0, 'absolute_change': 1836.0, 'percent_change': 612.0}, {'state': 'California', 'pre_2022': 1271.0, 'post_2022_avg': 6757.0, 'absolute_change': 5486.0, 'percent_change': 4.316286388670338}, {'state': 'New York', 'pre_2022': 756.0, 'post_2022_avg': 1995.5, 'absolute_change': 1239.5, 'percent_change': 1.6395502645502646}, {'state': 'Pennsylvania', 'pre_2022': 817.0, 'post_2022_avg': 1366.0, 'absolute_change': 549.0, 'percent_change': 0.6719706242350061}, {'state': 'Maryland', 'pre_2022': 767.0, 'post_2022_avg': 1265.5, 'absolute_change': 498.5, 'percent_change': 0.6499348109517601}]"
total_incidents,count,51,8321.29411764706,382.0,5.979201281035461,0.030995089886750614,32,19,0,"[{'state': 'Mississippi', 'pre_2022': 13133.0, 'post_2022_avg': 10387.5, 'absolute_change': -2745.5, 'percent_change': -0.20905352927739282}, {'state': 'Nevada', 'pre_2022': 38397.0, 'post_2022_avg': 35013.5, 'absolute_change': -3383.5, 'percent_change': -0.08811886345287392}, {'state': 'Montana', 'pre_2022': 7383.0, 'post_2022_avg': 6760.5, 'absolute_change': -622.5, 'percent_change': -0.08431531897602601}, {'state': 'Arkansas', 'pre_2022': 29611.0, 'post_2022_avg': 27623.5, 'absolute_change': -1987.5, 'percent_change': -0.06712032690554186}, {'state': 'Maine', 'pre_2022': 4552.0, 'post_2022_avg': 4293.0, 'absolute_change': -259.0, 'percent_change': -0.05689806678383128}]","[{'state': 'Florida', 'pre_2022': 229.0, 'post_2022_avg': 65040.5, 'absolute_change': 64811.5, 'percent_change': 283.01965065502185}, {'state': 'California', 'pre_2022': 15660.0, 'post_2022_avg': 154720.0, 'absolute_change': 139060.0, 'percent_change': 8.879948914431672}, {'state': 'New York', 'pre_2022': 18012.0, 'post_2022_avg': 82894.5, 'absolute_change': 64882.5, 'percent_change': 3.6021818787475017}, {'state': 'New Jersey', 'pre_2022': 8518.0, 'post_2022_avg': 24892.0, 'absolute_change': 16374.0, 'percent_change': 1.9222822258746184}, {'state': 'Maryland', 'pre_2022': 19427.0, 'post_2022_avg': 49583.5, 'absolute_change': 30156.5, 'percent_change': 1.5522983476604726}]"
unemployment_rate,rate,51,-0.015833333333333335,-0.013999999999999999,-0.25272882928116325,-0.25925925925925924,3,48,0,"[{'state': 'Hawaii', 'pre_2022': 0.077, 'post_2022_avg': 0.0345, 'absolute_change': -0.042499999999999996, 'percent_change': -0.5519480519480519}, {'state': 'Nevada', 'pre_2022': 0.097, 'post_2022_avg': 0.0545, 'absolute_change': -0.0425, 'percent_change': -0.4381443298969072}, {'state': 'New York', 'pre_2022': 0.087, 'post_2022_avg': 0.051500000000000004, 'absolute_change': -0.03549999999999999, 'percent_change': -0.40804597701149414}, {'state': 'Maine', 'pre_2022': 0.049, 'post_2022_avg': 0.0295, 'absolute_change': -0.019500000000000003, 'percent_change': -0.39795918367346944}, {'state': 'Massachusetts', 'pre_2022': 0.066, 'post_2022_avg': 0.04, 'absolute_change': -0.026000000000000002, 'percent_change': -0.393939393939394}]","[{'state': 'Nebraska', 'pre_2022': 0.027, 'post_2022_avg': 0.0305, 'absolute_change': 0.0034999999999999996, 'percent_change': 0.12962962962962962}, {'state': 'Idaho', 'pre_2022': 0.033, 'post_2022_avg': 0.0365, 'absolute_change': 0.003499999999999996, 'percent_change': 0.10606060606060594}, {'state': 'Utah', 'pre_2022': 0.035, 'post_2022_avg': 0.035500000000000004, 'absolute_change': 0.0005000000000000004, 'percent_change': 0.014285714285714297}, {'state': 'South Dakota', 'pre_2022': 0.028, 'post_2022_avg': 0.027, 'absolute_change': -0.0010000000000000009, 'percent_change': -0.03571428571428575}, {'state': 'Wyoming', 'pre_2022': 0.037, 'post_2022_avg': 0.033, 'absolute_change': -0.003999999999999997, 'percent_change': -0.10810810810810802}]"
victim_offender_nonmarried_partner,count,51,1134.049019607843,-186.0,9.923571062408937,-0.05471779405428694,17,34,0,"[{'state': 'Mississippi', 'pre_2022': 3264.0, 'post_2022_avg': 2336.0, 'absolute_change': -928.0, 'percent_change': -0.28431372549019607}, {'state': 'Tennessee', 'pre_2022': 19052.0, 'post_2022_avg': 14698.0, 'absolute_change': -4354.0, 'percent_change': -0.22853243753936595}, {'state': 'Kentucky', 'pre_2022': 6585.0, 'post_2022_avg': 5304.0, 'absolute_change': -1281.0, 'percent_change': -0.19453302961275626}, {'state': 'Vermont', 'pre_2022': 519.0, 'post_2022_avg': 418.5, 'absolute_change': -100.5, 'percent_change': -0.1936416184971098}, {'state': 'Montana', 'pre_2022': 2209.0, 'post_2022_avg': 1827.0, 'absolute_change': -382.0, 'percent_change': -0.17292892711634222}]","[{'state': 'Florida', 'pre_2022': 33.0, 'post_2022_avg': 9267.5, 'absolute_change': 9234.5, 'percent_change': 279.8333333333333}, {'state': 'California', 'pre_2022': 165.0, 'post_2022_avg': 36333.5, 'absolute_change': 36168.5, 'percent_change': 219.2030303030303}, {'state': 'New York', 'pre_2022': 4493.0, 'post_2022_avg': 16418.0, 'absolute_change': 11925.0, 'percent_change': 2.6541286445582015}, {'state': 'Maryland', 'pre_2022': 3711.0, 'post_2022_avg': 9669.5, 'absolute_change': 5958.5, 'percent_change': 1.6056319051468606}, {'state': 'New Jersey', 'pre_2022': 3481.0, 'post_2022_avg': 8151.0, 'absolute_change': 4670.0, 'percent_change': 1.3415685147945993}]"
victim_offender_rel_spouse,count,50,617.32,45.75,8.570132779878717,0.03618740534891351,33,17,0,"[{'state': 'Mississippi', 'pre_2022': 1111.0, 'post_2022_avg': 885.0, 'absolute_change': -226.0, 'percent_change': -0.20342034203420342}, {'state': 'Arkansas', 'pre_2022': 2358.0, 'post_2022_avg': 2051.5, 'absolute_change': -306.5, 'percent_change': -0.1299830364715861}, {'state': 'Hawaii', 'pre_2022': 490.0, 'post_2022_avg': 427.5, 'absolute_change': -62.5, 'percent_change': -0.12755102040816327}, {'state': 'Tennessee', 'pre_2022': 6483.0, 'post_2022_avg': 5764.0, 'absolute_change': -719.0, 'percent_change': -0.11090544501002622}, {'state': 'Montana', 'pre_2022': 708.0, 'post_2022_avg': 630.0, 'absolute_change': -78.0, 'percent_change': -0.11016949152542373}]","[{'state': 'Florida', 'pre_2022': 23.0, 'post_2022_avg': 5868.5, 'absolute_change': 5845.5, 'percent_change': 254.15217391304347}, {'state': 'California', 'pre_2022': 91.0, 'post_2022_avg': 15141.5, 'absolute_change': 15050.5, 'percent_change': 165.3901098901099}, {'state': 'Pennsylvania', 'pre_2022': 636.0, 'post_2022_avg': 2128.5, 'absolute_change': 1492.5, 'percent_change': 2.3466981132075473}, {'state': 'New Jersey', 'pre_2022': 873.0, 'post_2022_avg': 2431.5, 'absolute_change': 1558.5, 'percent_change': 1.7852233676975946}, {'state': 'Maryland', 'pre_2022': 1492.0, 'post_2022_avg': 3661.5, 'absolute_change': 2169.5, 'percent_change': 1.454088471849866}]"
victims_age_18_29,count,51,2304.823529411765,-134.5,4.631549938876067,-0.021880570409982175,22,29,0,"[{'state': 'Mississippi', 'pre_2022': 5513.0, 'post_2022_avg': 4223.5, 'absolute_change': -1289.5, 'percent_change': -0.23390168692182114}, {'state': 'Nevada', 'pre_2022': 14343.0, 'post_2022_avg': 11953.0, 'absolute_change': -2390.0, 'percent_change': -0.166631806456111}, {'state': 'Maine', 'pre_2022': 1612.0, 'post_2022_avg': 1363.0, 'absolute_change': -249.0, 'percent_change': -0.15446650124069478}, {'state': 'Rhode Island', 'pre_2022': 1968.0, 'post_2022_avg': 1727.0, 'absolute_change': -241.0, 'percent_change': -0.12245934959349593}, {'state': 'Arkansas', 'pre_2022': 12011.0, 'post_2022_avg': 10577.5, 'absolute_change': -1433.5, 'percent_change': -0.11934893014736492}]","[{'state': 'Florida', 'pre_2022': 102.0, 'post_2022_avg': 22381.0, 'absolute_change': 22279.0, 'percent_change': 218.42156862745097}, {'state': 'California', 'pre_2022': 5793.0, 'post_2022_avg': 54740.0, 'absolute_change': 48947.0, 'percent_change': 8.449335404798894}, {'state': 'New York', 'pre_2022': 7017.0, 'post_2022_avg': 30274.5, 'absolute_change': 23257.5, 'percent_change': 3.314450619923044}, {'state': 'New Jersey', 'pre_2022': 3404.0, 'post_2022_avg': 9037.0, 'absolute_change': 5633.0, 'percent_change': 1.6548178613396005}, {'state': 'Pennsylvania', 'pre_2022': 5412.0, 'post_2022_avg': 12864.0, 'absolute_change': 7452.0, 'percent_change': 1.376940133037694}]"
victims_age_30_39,count,51,2508.901960784314,80.5,5.672813615027301,0.016166281755196306,31,20,0,"[{'state': 'Mississippi', 'pre_2022': 3720.0, 'post_2022_avg': 2846.5, 'absolute_change': -873.5, 'percent_change': -0.23481182795698924}, {'state': 'Montana', 'pre_2022': 2211.0, 'post_2022_avg': 1885.0, 'absolute_change': -326.0, 'percent_change': -0.14744459520578923}, {'state': 'North Dakota', 'pre_2022': 2266.0, 'post_2022_avg': 2046.0, 'absolute_change': -220.0, 'percent_change': -0.0970873786407767}, {'state': 'Arkansas', 'pre_2022': 8542.0, 'post_2022_avg': 7778.0, 'absolute_change': -764.0, 'percent_change': -0.08944041208147975}, {'state': 'Delaware', 'pre_2022': 2851.0, 'post_2022_avg': 2597.5, 'absolute_change': -253.5, 'percent_change': -0.08891616976499474}]","[{'state': 'Florida', 'pre_2022': 70.0, 'post_2022_avg': 18747.5, 'absolute_change': 18677.5, 'percent_change': 266.82142857142856}, {'state': 'California', 'pre_2022': 4381.0, 'post_2022_avg': 45092.5, 'absolute_change': 40711.5, 'percent_change': 9.292741383245835}, {'state': 'New York', 'pre_2022': 5485.0, 'post_2022_avg': 25003.0, 'absolute_change': 19518.0, 'percent_change': 3.558432087511395}, {'state': 'New Jersey', 'pre_2022': 2498.0, 'post_2022_avg': 7527.0, 'absolute_change': 5029.0, 'percent_change': 2.0132105684547636}, {'state': 'Maryland', 'pre_2022': 5452.0, 'post_2022_avg': 14730.5, 'absolute_change': 9278.5, 'percent_change': 1.7018525311812178}]"
victims_age_40_49,count,51,1733.078431372549,362.5,6.203692817265401,0.10448521916411825,46,5,0,"[{'state': 'Mississippi', 'pre_2022': 2125.0, 'post_2022_avg': 1773.0, 'absolute_change': -352.0, 'percent_change': -0.16564705882352943}, {'state': 'Montana', 'pre_2022': 1321.0, 'post_2022_avg': 1275.5, 'absolute_change': -45.5, 'percent_change': -0.034443603330809994}, {'state': 'Tennessee', 'pre_2022': 12845.0, 'post_2022_avg': 12520.0, 'absolute_change': -325.0, 'percent_change': -0.0253016738030362}, {'state': 'Nevada', 'pre_2022': 6515.0, 'post_2022_avg': 6409.0, 'absolute_change': -106.0, 'percent_change': -0.01627014581734459}, {'state': 'Arkansas', 'pre_2022': 4926.0, 'post_2022_avg': 4893.5, 'absolute_change': -32.5, 'percent_change': -0.00659764514819326}]","[{'state': 'Florida', 'pre_2022': 41.0, 'post_2022_avg': 11910.5, 'absolute_change': 11869.5, 'percent_change': 289.5}, {'state': 'California', 'pre_2022': 2628.0, 'post_2022_avg': 27597.0, 'absolute_change': 24969.0, 'percent_change': 9.501141552511415}, {'state': 'New York', 'pre_2022': 2826.0, 'post_2022_avg': 14020.0, 'absolute_change': 11194.0, 'percent_change': 3.9610757254069355}, {'state': 'New Jersey', 'pre_2022': 1361.0, 'post_2022_avg': 4324.0, 'absolute_change': 2963.0, 'percent_change': 2.1770756796473183}, {'state': 'Maryland', 'pre_2022': 2912.0, 'post_2022_avg': 8155.0, 'absolute_change': 5243.0, 'percent_change': 1.8004807692307692}]"
victims_age_50_59,count,51,846.9215686274509,81.0,10.471787880747673,0.04794128860083873,37,13,1,"[{'state': 'Mississippi', 'pre_2022': 1109.0, 'post_2022_avg': 913.5, 'absolute_change': -195.5, 'percent_change': -0.1762849413886384}, {'state': 'Maine', 'pre_2022': 509.0, 'post_2022_avg': 463.0, 'absolute_change': -46.0, 'percent_change': -0.09037328094302555}, {'state': 'Connecticut', 'pre_2022': 1210.0, 'post_2022_avg': 1109.0, 'absolute_change': -101.0, 'percent_change': -0.0834710743801653}, {'state': 'Nevada', 'pre_2022': 3831.0, 'post_2022_avg': 3535.5, 'absolute_change': -295.5, 'percent_change': -0.07713390759592796}, {'state': 'New Hampshire', 'pre_2022': 638.0, 'post_2022_avg': 596.5, 'absolute_change': -41.5, 'percent_change': -0.06504702194357367}]","[{'state': 'Florida', 'pre_2022': 13.0, 'post_2022_avg': 6671.0, 'absolute_change': 6658.0, 'percent_change': 512.1538461538462}, {'state': 'California', 'pre_2022': 1618.0, 'post_2022_avg': 14935.5, 'absolute_change': 13317.5, 'percent_change': 8.230840543881335}, {'state': 'New York', 'pre_2022': 1793.0, 'post_2022_avg': 7950.0, 'absolute_change': 6157.0, 'percent_change': 3.433909648633575}, {'state': 'New Jersey', 'pre_2022': 806.0, 'post_2022_avg': 2370.0, 'absolute_change': 1564.0, 'percent_change': 1.9404466501240696}, {'state': 'Pennsylvania', 'pre_2022': 1320.0, 'post_2022_avg': 3490.5, 'absolute_change': 2170.5, 'percent_change': 1.6443181818181818}]"
victims_age_60_69,count,51,608.7843137254902,180.0,24.495468894458288,0.20833333333333334,48,3,0,"[{'state': 'North Dakota', 'pre_2022': 207.0, 'post_2022_avg': 157.5, 'absolute_change': -49.5, 'percent_change': -0.2391304347826087}, {'state': 'Mississippi', 'pre_2022': 472.0, 'post_2022_avg': 444.5, 'absolute_change': -27.5, 'percent_change': -0.05826271186440678}, {'state': 'Utah', 'pre_2022': 591.0, 'post_2022_avg': 586.0, 'absolute_change': -5.0, 'percent_change': -0.008460236886632826}, {'state': 'West Virginia', 'pre_2022': 432.0, 'post_2022_avg': 442.0, 'absolute_change': 10.0, 'percent_change': 0.023148148148148147}, {'state': 'Oregon', 'pre_2022': 960.0, 'post_2022_avg': 1000.5, 'absolute_change': 40.5, 'percent_change': 0.0421875}]","[{'state': 'Florida', 'pre_2022': 3.0, 'post_2022_avg': 3649.5, 'absolute_change': 3646.5, 'percent_change': 1215.5}, {'state': 'California', 'pre_2022': 800.0, 'post_2022_avg': 7874.5, 'absolute_change': 7074.5, 'percent_change': 8.843125}, {'state': 'New York', 'pre_2022': 635.0, 'post_2022_avg': 4029.5, 'absolute_change': 3394.5, 'percent_change': 5.345669291338583}, {'state': 'New Jersey', 'pre_2022': 315.0, 'post_2022_avg': 1116.5, 'absolute_change': 801.5, 'percent_change': 2.5444444444444443}, {'state': 'Pennsylvania', 'pre_2022': 569.0, 'post_2022_avg': 1735.0, 'absolute_change': 1166.0, 'percent_change': 2.0492091388400704}]"
victims_age_70_79,count,50,213.53,78.0,0.774357501956374,0.2983426340492722,47,3,0,"[{'state': 'Hawaii', 'pre_2022': 110.0, 'post_2022_avg': 90.5, 'absolute_change': -19.5, 'percent_change': -0.17727272727272728}, {'state': 'Alaska', 'pre_2022': 49.0, 'post_2022_avg': 44.5, 'absolute_change': -4.5, 'percent_change': -0.09183673469387756}, {'state': 'Mississippi', 'pre_2022': 152.0, 'post_2022_avg': 143.5, 'absolute_change': -8.5, 'percent_change': -0.05592105263157895}, {'state': 'Nevada', 'pre_2022': 521.0, 'post_2022_avg': 554.0, 'absolute_change': 33.0, 'percent_change': 0.06333973128598848}, {'state': 'Connecticut', 'pre_2022': 126.0, 'post_2022_avg': 136.5, 'absolute_change': 10.5, 'percent_change': 0.08333333333333333}]","[{'state': 'California', 'pre_2022': 303.0, 'post_2022_avg': 3101.0, 'absolute_change': 2798.0, 'percent_change': 9.234323432343235}, {'state': 'New York', 'pre_2022': 200.0, 'post_2022_avg': 1238.5, 'absolute_change': 1038.5, 'percent_change': 5.1925}, {'state': 'New Jersey', 'pre_2022': 91.0, 'post_2022_avg': 359.5, 'absolute_change': 268.5, 'percent_change': 2.9505494505494507}, {'state': 'Pennsylvania', 'pre_2022': 163.0, 'post_2022_avg': 529.5, 'absolute_change': 366.5, 'percent_change': 2.2484662576687118}, {'state': 'Maryland', 'pre_2022': 248.0, 'post_2022_avg': 760.0, 'absolute_change': 512.0, 'percent_change': 2.064516129032258}]"
victims_age_80_plus,count,50,78.01,21.75,0.760030739904689,0.3261501736111111,43,7,0,"[{'state': 'Connecticut', 'pre_2022': 67.0, 'post_2022_avg': 52.0, 'absolute_change': -15.0, 'percent_change': -0.22388059701492538}, {'state': 'South Dakota', 'pre_2022': 33.0, 'post_2022_avg': 26.5, 'absolute_change': -6.5, 'percent_change': -0.19696969696969696}, {'state': 'Hawaii', 'pre_2022': 27.0, 'post_2022_avg': 22.5, 'absolute_change': -4.5, 'percent_change': -0.16666666666666666}, {'state': 'Arkansas', 'pre_2022': 165.0, 'post_2022_avg': 150.5, 'absolute_change': -14.5, 'percent_change': -0.08787878787878788}, {'state': 'Oregon', 'pre_2022': 122.0, 'post_2022_avg': 116.5, 'absolute_change': -5.5, 'percent_change': -0.045081967213114756}]","[{'state': 'California', 'pre_2022': 137.0, 'post_2022_avg': 1379.5, 'absolute_change': 1242.5, 'percent_change': 9.069343065693431}, {'state': 'New York', 'pre_2022': 56.0, 'post_2022_avg': 379.0, 'absolute_change': 323.0, 'percent_change': 5.767857142857143}, {'state': 'New Jersey', 'pre_2022': 43.0, 'post_2022_avg': 158.0, 'absolute_change': 115.0, 'percent_change': 2.6744186046511627}, {'state': 'Pennsylvania', 'pre_2022': 70.0, 'post_2022_avg': 247.0, 'absolute_change': 177.0, 'percent_change': 2.5285714285714285}, {'state': 'District of Columbia', 'pre_2022': 10.0, 'post_2022_avg': 25.0, 'absolute_change': 15.0, 'percent_change': 1.5}]"
white_adj_rate,rate,51,187.83726539419612,23.021845499999927,5.97529406685107,0.024003964009395452,30,21,0,"[{'state': 'Mississippi', 'pre_2022': 882.1319027, 'post_2022_avg': 668.1200581, 'absolute_change': -214.0118445999999, 'percent_change': -0.24260753289271092}, {'state': 'Montana', 'pre_2022': 1425.898299, 'post_2022_avg': 1304.205712, 'absolute_change': -121.692587, 'percent_change': -0.08534450674732168}, {'state': 'Tennessee', 'pre_2022': 2079.24599, 'post_2022_avg': 1902.0858389999999, 'absolute_change': -177.16015100000004, 'percent_change': -0.0852040363920577}, {'state': 'Nevada', 'pre_2022': 4310.521992, 'post_2022_avg': 3988.9828315, 'absolute_change': -321.5391605, 'percent_change': -0.07459401926187875}, {'state': 'Maine', 'pre_2022': 794.3937613, 'post_2022_avg': 736.73029585, 'absolute_change': -57.6634654500001, 'percent_change': -0.07258801397890598}]","[{'state': 'Florida', 'pre_2022': 2.808739446, 'post_2022_avg': 800.48907305, 'absolute_change': 797.680333604, 'percent_change': 283.99940576189704}, {'state': 'California', 'pre_2022': 233.4884149, 'post_2022_avg': 2284.0764945, 'absolute_change': 2050.5880796, 'percent_change': 8.782397535561838}, {'state': 'Pennsylvania', 'pre_2022': 152.2012406, 'post_2022_avg': 541.10362085, 'absolute_change': 388.90238024999996, 'percent_change': 2.555185350112054}, {'state': 'New Jersey', 'pre_2022': 231.398712, 'post_2022_avg': 755.2899996, 'absolute_change': 523.8912875999999, 'percent_change': 2.2640198948039085}, {'state': 'New York', 'pre_2022': 265.752937, 'post_2022_avg': 674.8066764, 'absolute_change': 409.05373940000004, 'percent_change': 1.5392256583038255}]"
white_pop,population,51,-0.012197741803921565,-0.013225603499999905,-0.018915789625979552,-0.018507545508809405,3,48,0,"[{'state': 'Maryland', 'pre_2022': 0.478384151, 'post_2022_avg': 0.45816029049999996, 'absolute_change': -0.020223860500000024, 'percent_change': -0.04227535644256748}, {'state': 'New Jersey', 'pre_2022': 0.521067472, 'post_2022_avg': 0.500554921, 'absolute_change': -0.020512551000000045, 'percent_change': -0.039366400902492035}, {'state': 'California', 'pre_2022': 0.342571262, 'post_2022_avg': 0.329179218, 'absolute_change': -0.013392043999999992, 'percent_change': -0.03909272459637899}, {'state': 'Georgia', 'pre_2022': 0.502263332, 'post_2022_avg': 0.4833345025, 'absolute_change': -0.018928829499999966, 'percent_change': -0.03768706233167737}, {'state': 'Washington', 'pre_2022': 0.643020035, 'post_2022_avg': 0.6195110770000001, 'absolute_change': -0.02350895799999997, 'percent_change': -0.036560226307723}]","[{'state': 'New Mexico', 'pre_2022': 0.349129935, 'post_2022_avg': 0.354972329, 'absolute_change': 0.005842393999999973, 'percent_change': 0.016734153718442887}, {'state': 'District of Columbia', 'pre_2022': 0.364245952, 'post_2022_avg': 0.366827993, 'absolute_change': 0.002582041000000035, 'percent_change': 0.007088729430821609}, {'state': 'Hawaii', 'pre_2022': 0.207793956, 'post_2022_avg': 0.2080314445, 'absolute_change': 0.00023748849999999377, 'percent_change': 0.0011429037907146528}, {'state': 'Missouri', 'pre_2022': 0.765596763, 'post_2022_avg': 0.7634142715, 'absolute_change': -0.00218249150000005, 'percent_change': -0.002850706279697332}, {'state': 'Arizona', 'pre_2022': 0.520081178, 'post_2022_avg': 0.517358446, 'absolute_change': -0.00272273199999995, 'percent_change': -0.005235205800891241}]"
white_victims,count,51,4781.3725490196075,100.0,6.145486594563701,0.02131795296666879,30,21,0,"[{'state': 'Mississippi', 'pre_2022': 5754.0, 'post_2022_avg': 4368.5, 'absolute_change': -1385.5, 'percent_change': -0.2407890163364616}, {'state': 'Tennessee', 'pre_2022': 42095.0, 'post_2022_avg': 39016.5, 'absolute_change': -3078.5, 'percent_change': -0.07313220097398741}, {'state': 'Nevada', 'pre_2022': 23818.0, 'post_2022_avg': 22150.5, 'absolute_change': -1667.5, 'percent_change': -0.07001007641279705}, {'state': 'Arkansas', 'pre_2022': 16568.0, 'post_2022_avg': 15523.0, 'absolute_change': -1045.0, 'percent_change': -0.06307339449541284}, {'state': 'Minnesota', 'pre_2022': 11412.0, 'post_2022_avg': 10745.0, 'absolute_change': -667.0, 'percent_change': -0.05844724851033999}]","[{'state': 'Florida', 'pre_2022': 129.0, 'post_2022_avg': 37895.0, 'absolute_change': 37766.0, 'percent_change': 292.7596899224806}, {'state': 'California', 'pre_2022': 12270.0, 'post_2022_avg': 116646.5, 'absolute_change': 104376.5, 'percent_change': 8.506642216788917}, {'state': 'Pennsylvania', 'pre_2022': 5879.0, 'post_2022_avg': 20746.5, 'absolute_change': 14867.5, 'percent_change': 2.528916482394965}, {'state': 'New Jersey', 'pre_2022': 4492.0, 'post_2022_avg': 14324.0, 'absolute_change': 9832.0, 'percent_change': 2.188780053428317}, {'state': 'New York', 'pre_2022': 11547.0, 'post_2022_avg': 28756.5, 'absolute_change': 17209.5, 'percent_change': 1.4903871135359834}]"
