weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,36,36 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,702250,2489,283,787,410,4.7,5.7,2024-02-04 00:00:00,20,Not Specified,Minor Injury,2024,5,F,24,49
Handgun (Automatic),f,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,APPLETON,Appleton,Wisconsin,74394,98,1,10,22,1.5,1.8,2024-04-17 00:00:00,12,Not Hispanic or Latino,None,2024,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Department/Discount Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,Attempting Other Arrests,I,VIRGINIA BEACH,Virginia Beach,Virginia,455155,590,37,120,66,1.6,1.8,2024-07-01 00:00:00,11,Not Specified,Minor Injury,2024,5,F,46,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,I,BOSTON,Boston,Massachusetts,659049,1786,219,343,316,3.2,4.0,2024-12-01 00:00:00,10,Unknown,None,2024,5,F,20,30
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4.0,5.6,2024-02-25 00:00:00,15,Not Hispanic or Latino,Minor Injury,2024,5,F,31,
Handgun,t,None (no bias),Victim Was Acquaintance,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,NEWPORT NEWS,Newport News,Virginia,183563,342,34,99,136,2.4,3.3,2024-07-23 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,57,57 Years Old,Responding to Disturbance Call,I,SANTA PAULA,Santa Paula,California,32139,24,4,2,10,0.8,1.2,2024-04-03 00:00:00,10,Not Specified,Possible Internal Injury,2024,5,F,17,98
Other,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",I,STEPHENS,Stephens,Oklahoma,14663,22,9,1,18,1.6,3.4,2024-04-08 00:00:00,1,Not Specified,None,2024,5,F,18,98
Handgun,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,46,46 Years Old,Attempting Other Arrests,I,BURLINGAME,Burlingame,California,29471,30,6,4,14,1.2,1.8,2024-11-30 00:00:00,3,Hispanic or Latino,None,2024,5,F,46,
Personal Weapons,t,None (no bias),Relationship Unknown,Department/Discount Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,RALEIGH,Raleigh,North Carolina,488085,651,50,78,63,1.5,1.7,2024-02-22 00:00:00,18,Not Specified,None,2024,5,F,27,
Personal Weapons,t,None (no bias),,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,All Other,I,TALLAHASSEE,Tallahassee,Florida,203672,293,42,69,73,1.8,2.3,2024-07-07 00:00:00,16,Not Hispanic or Latino,None,2024,5,F,26,
Other,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,WATERTOWN,Watertown,Massachusetts,35885,53,1,14,8,1.9,2.1,2024-02-02 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,31,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,I,MADISON,Madison,Montana,8636,14,5,3,6,2.0,3.2,2024-08-10 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,I,ASHLAND,Ashland,Oregon,20949,23,0,5,10,1.3,1.8,2024-10-27 00:00:00,1,Not Hispanic or Latino,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,43,43 Years Old,All Other,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4.0,5.6,2024-12-05 00:00:00,12,Not Hispanic or Latino,Minor Injury,2024,5,F,43,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,CYPRESS,Cypress,California,48367,38,3,11,13,1.0,1.3,2024-01-29 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,29,
Other,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,All Other,I,MIAMI-DADE,Miami-Dade,Florida,1212003,2345,278,789,842,2.6,3.5,2024-05-01 00:00:00,0,Hispanic or Latino,Minor Injury,2024,5,F,40,
Personal Weapons,t,None (no bias),Relationship Unknown,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Handling Persons with Mental Illness,I,CONTRA COSTA,Contra Costa,California,186421,547,97,96,205,3.4,5.1,2024-06-17 00:00:00,17,Unknown,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",I,SAUK,Sauk,Wisconsin,33477,82,8,26,22,3.2,4.1,2024-09-20 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,24,
Other,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Investigating Suspicious Persons or Circumstances,I,THORNTON,Thornton,Colorado,145847,200,16,48,71,1.7,2.3,2024-10-07 00:00:00,17,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Relationship Unknown,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,BLUFFTON,Bluffton,South Carolina,37927,44,3,12,8,1.5,1.8,2024-01-14 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,Attempting Other Arrests,I,EUREKA,Eureka,California,25485,34,8,4,24,1.5,2.7,2024-01-17 00:00:00,9,Not Hispanic or Latino,None,2024,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,27,27 Years Old,Attempting Other Arrests,I,EASTERN MICHIGAN UNIVERS,Eastern Michigan University,Michigan,0,22,4,7,4,0,0,2024-01-05 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,27,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,I,MARICOPA,Maricopa,Arizona,75614,65,8,17,25,1.1,1.5,2024-07-15 00:00:00,21,Unknown,None,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,All Other,I,NASHUA,Nashua,New Hampshire,90938,145,18,19,45,1.8,2.5,2024-08-20 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,36,37
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,I,TAMPA,Tampa,Florida,408646,773,89,174,188,2.3,3.0,2024-04-10 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,23,
Other,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,MILWAUKEE,Milwaukee,Wisconsin,560416,1322,142,246,133,2.8,3.3,2024-10-07 00:00:00,14,Not Hispanic or Latino,Minor Injury,2024,5,F,34,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,26,26 Years Old,Investigating Suspicious Persons or Circumstances,I,HANFORD,Hanford,California,60208,55,5,9,21,1.1,1.5,2024-09-22 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1716565,2854,1205,358,1674,1.9,3.5,2024-11-27 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,41,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Handling Persons with Mental Illness,I,HILLSBOROUGH,Hillsborough,Florida,1110150,1134,1122,257,874,1.3,3.1,2024-06-07 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,39,39 Years Old,"Handling, Transporting, Custody of Prisoners",I,WILMINGTON,Wilmington,Delaware,71958,234,13,44,42,3.9,4.6,2024-08-19 00:00:00,7,Not Hispanic or Latino,None,2024,5,F,39,
None,f,None (no bias),,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,GRANTS PASS,Grants Pass,Oregon,39113,48,9,3,20,1.3,2.0,2024-05-29 00:00:00,19,Unknown,None,2024,5,F,27,
Handgun,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,ROSWELL,Roswell,New Mexico,46677,77,7,11,21,1.9,2.5,2024-12-15 00:00:00,6,Not Hispanic or Latino,None,2024,5,F,36,
Handgun,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,ROSWELL,Roswell,New Mexico,46677,77,7,11,21,1.9,2.5,2024-12-15 00:00:00,6,Not Hispanic or Latino,None,2024,5,F,36,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Investigating Suspicious Persons or Circumstances,I,CORONA,Corona,California,161174,131,20,18,73,0.9,1.5,2024-06-09 00:00:00,3,Not Specified,None,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Church/Synagogue/Temple/Mosque,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Attempting Other Arrests,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4.0,5.6,2024-10-08 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,44,44 Years Old,Attempting Other Arrests,I,CHARLOTTE,Charlotte,Florida,195821,282,53,48,134,1.7,2.6,2024-05-06 00:00:00,13,Unknown,Minor Injury,2024,5,F,44,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,LAS CRUCES,Las Cruces,New Mexico,115977,168,42,15,51,1.6,2.4,2024-01-27 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,28,28 Years Old,Handling Persons with Mental Illness,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4.0,5.6,2024-06-18 00:00:00,17,Hispanic or Latino,Minor Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,JOHNSON,Johnson,Missouri,29741,39,16,7,23,1.5,2.9,2024-02-21 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,PASADENA,Pasadena,California,131966,185,38,35,75,1.7,2.5,2024-02-05 00:00:00,23,Not Hispanic or Latino,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Attempting Other Arrests,I,MEMPHIS,Memphis,Tennessee,613207,1560,115,435,297,3.3,3.9,2024-06-24 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,I,CLEARLAKE,Clearlake,California,16410,20,3,1,10,1.3,2.1,2024-11-01 00:00:00,5,Not Hispanic or Latino,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,I,PALM BAY,Palm Bay,Florida,141137,,,,,,,2024-05-22 00:00:00,20,Not Hispanic or Latino,Minor Injury,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,41,41 Years Old,All Other,I,BERKELEY,Berkeley,South Carolina,150616,,,,,,,2024-03-14 00:00:00,7,Not Hispanic or Latino,None,2024,5,F,41,
None,f,None (no bias),Relationship Unknown,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,I,LEXINGTON,Lexington,North Carolina,19899,49,3,8,7,2.9,3.4,2024-04-16 00:00:00,15,Not Specified,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Relationship Unknown,Arena/Stadium/Fairgrounds/Coliseum,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,28,28 Years Old,Attempting Other Arrests,I,HOUSTON,Houston,Texas,2319160,4331,452,945,609,2.3,2.7,2024-06-24 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,KERN HIGH SCHOOL DISTRICT,Kern High School District,California,0,30,0,3,6,0,0,2024-10-24 00:00:00,8,Hispanic or Latino,Minor Injury,2024,5,F,36,
Other,t,None (no bias),Relationship Unknown,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,I,ATLANTA,Atlanta,Georgia,517123,1284,115,339,414,3.1,4.2,2024-07-01 00:00:00,22,Hispanic or Latino,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Relationship Unknown,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,I,ATLANTA,Atlanta,Georgia,517123,1284,115,339,414,3.1,4.2,2024-07-01 00:00:00,22,Hispanic or Latino,Minor Injury,2024,5,F,25,
Other,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,All Other,I,BUNCOMBE,Buncombe,North Carolina,161061,160,83,26,81,1.2,2.2,2024-07-10 00:00:00,16,Not Specified,None,2024,5,F,38,
None,f,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,SOMERVILLE,Somerville,Massachusetts,81766,99,4,13,29,1.4,1.8,2024-05-13 00:00:00,21,Unknown,None,2024,5,F,34,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Kidnapping/Abduction,Person,f,t,  ,Kidnapping/Abduction,A    ,Black or African American,20,45,45 Years Old,Responding to Disturbance Call,I,ASCENSION,Ascension,Louisiana,120383,210,17,32,95,2.0,2.9,2024-02-12 00:00:00,9,Not Hispanic or Latino,None,2024,5,F,45,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,58,58 Years Old,Responding to Disturbance Call,I,ANNAPOLIS,Annapolis,Maryland,40446,95,3,19,22,2.8,3.4,2024-12-13 00:00:00,23,Not Specified,Minor Injury,2024,5,F,18,99
Personal Weapons,t,None (no bias),Relationship Unknown,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,PHILADELPHIA,Philadelphia,Pennsylvania,1549259,4091,262,1060,555,3.3,3.9,2024-12-22 00:00:00,19,Hispanic or Latino,Minor Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Relationship Unknown,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,PHILADELPHIA,Philadelphia,Pennsylvania,1549259,4091,262,1060,555,3.3,3.9,2024-12-22 00:00:00,19,Hispanic or Latino,Possible Internal Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Investigating Suspicious Persons or Circumstances,I,RIVERSIDE,Riverside,California,320148,337,47,44,146,1.2,1.8,2024-06-10 00:00:00,19,Not Specified,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,ALBUQUERQUE,Albuquerque,New Mexico,558745,811,196,159,432,1.7,2.9,2024-07-04 00:00:00,17,Not Specified,Minor Injury,2024,5,F,35,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,58,58 Years Old,All Other,I,GEORGE,George,Mississippi,23012,13,1,2,2,0.7,0.8,2024-10-15 00:00:00,14,Not Specified,Minor Injury,2024,5,F,58,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,Attempting Other Arrests,I,KENTON,Kenton,Kentucky,0,39,8,2,5,0,0,2024-10-16 00:00:00,9,Not Hispanic or Latino,None,2024,5,F,42,
Unknown,f,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,52,52 Years Old,All Other,I,TOLEDO,Toledo,Ohio,263668,486,7,101,56,2.2,2.5,2024-06-18 00:00:00,13,Not Specified,None,2024,5,F,50,54
Personal Weapons,t,None (no bias),Relationship Unknown,Commercial/Office Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Responding to Disturbance Call,I,CHULA VISTA,Chula Vista,California,273843,231,21,50,79,1.0,1.4,2024-08-28 00:00:00,16,Hispanic or Latino,None,2024,5,F,21,80
None,f,None (no bias),,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,CHICAGO,Chicago,Illinois,2638698,8781,307,2886,396,4.4,4.7,2024-08-13 00:00:00,21,Hispanic or Latino,None,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Arena/Stadium/Fairgrounds/Coliseum,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,FOXBOROUGH,Foxborough,Massachusetts,18793,36,2,6,2,2.2,2.4,2024-08-24 00:00:00,23,Not Hispanic or Latino,None,2024,5,F,20,30
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,SUMTER,Sumter,Florida,141522,151,22,26,75,1.3,1.9,2024-01-27 00:00:00,2,Not Hispanic or Latino,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,51,51 Years Old,Responding to Disturbance Call,I,BELVIDERE,Belvidere,Illinois,25302,33,0,6,3,1.5,1.7,2024-02-20 00:00:00,21,Not Specified,None,2024,5,F,51,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,51,51 Years Old,Responding to Disturbance Call,I,BELVIDERE,Belvidere,Illinois,25302,33,0,6,3,1.5,1.7,2024-02-20 00:00:00,21,Not Specified,None,2024,5,F,51,
Blunt Object,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,TALLAHASSEE,Tallahassee,Florida,203672,293,42,69,73,1.8,2.3,2024-09-07 00:00:00,2,Not Hispanic or Latino,None,2024,5,F,28,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Traffic Pursuits and Stops,I,MORGANTON,Morganton,North Carolina,17778,51,2,8,6,3.3,3.8,2024-02-23 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,PASADENA,Pasadena,Texas,145199,256,25,35,57,2.0,2.6,2024-06-08 00:00:00,23,Hispanic or Latino,Minor Injury,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,PASADENA,Pasadena,Texas,145199,256,25,35,57,2.0,2.6,2024-06-08 00:00:00,23,Hispanic or Latino,Minor Injury,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,PASADENA,Pasadena,Texas,145199,256,25,35,57,2.0,2.6,2024-06-08 00:00:00,23,Hispanic or Latino,Minor Injury,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,I,PASADENA,Pasadena,Texas,145199,256,25,35,57,2.0,2.6,2024-06-08 00:00:00,23,Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,I,PASADENA,Pasadena,Texas,145199,256,25,35,57,2.0,2.6,2024-06-08 00:00:00,23,Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,I,PASADENA,Pasadena,Texas,145199,256,25,35,57,2.0,2.6,2024-06-08 00:00:00,23,Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,I,AUBURN,Auburn,New York,25699,54,3,10,2,2.5,2.7,2024-04-14 00:00:00,23,Not Hispanic or Latino,None,2024,5,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,25,25 Years Old,Responding to Disturbance Call,I,HOS DIST: TARRANT COUNTY,Hospital District:,Texas,0,46,25,2,13,0,0,2024-11-09 00:00:00,3,Not Hispanic or Latino,Apparent Broken Bones,2024,5,F,25,
None,f,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,I,COTATI,Cotati,California,7377,10,1,1,5,1.5,2.3,2024-11-19 00:00:00,16,Hispanic or Latino,None,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,702250,2489,283,787,410,4.7,5.7,2024-04-12 00:00:00,14,Not Hispanic or Latino,None,2024,5,F,25,50
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,702250,2489,283,787,410,4.7,5.7,2024-04-12 00:00:00,14,Not Hispanic or Latino,None,2024,5,F,25,50
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,I,SPRINGFIELD,Springfield,Missouri,170527,260,40,34,60,1.7,2.3,2024-02-11 00:00:00,18,Not Hispanic or Latino,None,2024,5,F,31,
